candidate_id,target_candidate_group_id,span_id,source_id,domain,title,url,arxiv_id,pdf_filename,page_number,source_location,evidence_type,evidence_text,evidence_text_sha256,candidate_label_guess,issue_binary_label_guess,escalation_binary_label_guess,contradiction_binary_label_guess,claim_text,claim_text_sha256,claim_generation_status,claim_generation_policy,annotation_status,human_audited,final_label,gold_label,source_trace_complete,generation_notes,leakage_category,claim_only_correct,claim_evidence_correct,group_quality_tier
SBV2-ALL92-G131-C04,SBV2-ALL92-G131,DT-011-S2,DT-011,digital_twin,Introduction to Digital Twins for the Smart Grid,https://arxiv.org/abs/2602.14256,2602.14256,pdfs/DT-011__2602.14256.pdf,3,pdf_page_3,limitation,"A system is called a digital shadow when automated control cannot be guaranteed, but still processes data from the physical system continuously.",02d83748a9476b7af5e14c633c1d194356a9ec735edd217d7ca3d8d64e4c2a15,contradiction_candidate,issue,non_escalation,contradiction,A digital shadow provides assured automated control while physical-system data processing remains intermittent in smart grid monitoring workflows.,74f8729ef5156f8ad888d14636a4afcc0e7df47899ad408a742a49a3360aeef4,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier1_B_no_A
SBV2-ALL92-G135-C01,SBV2-ALL92-G135,DT-012-S3,DT-012,digital_twin,RL for Optimal Control in Microgrids with Digital Twin,https://arxiv.org/abs/2506.22995,2506.22995,pdfs/DT-012__2506.22995.pdf,2,pdf_page_2,limitation,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",c796a5c1ca85127e496155bd4d0f055067a9ad4703e98471d0ae9c6fbeeb3c76,supported,no_issue,non_escalation,not_contradiction,The microgrid RL literature limitation concerns simplified BESS modeling that focuses mainly on electrical behavior in prior approaches.,b71f0055f398f58f92877e8539c480408f6f69232ee4eebb32f19d7bb7490379,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,B_evidence_gain,False,True,tier1_B_no_A
SBV2-ALL92-G135-C02,SBV2-ALL92-G135,DT-012-S3,DT-012,digital_twin,RL for Optimal Control in Microgrids with Digital Twin,https://arxiv.org/abs/2506.22995,2506.22995,pdfs/DT-012__2506.22995.pdf,2,pdf_page_2,limitation,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",c796a5c1ca85127e496155bd4d0f055067a9ad4703e98471d0ae9c6fbeeb3c76,mild_scope_overclaim,issue,escalation,not_contradiction,The microgrid RL literature limitation concerns simplified BESS modeling that focuses mainly on electrical behavior in several prior approaches.,a258ba3ed63b49a7dbf9e53a44f839034b533b4948c1796e134d98674234d77e,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier1_B_no_A
SBV2-ALL92-G135-C03,SBV2-ALL92-G135,DT-012-S3,DT-012,digital_twin,RL for Optimal Control in Microgrids with Digital Twin,https://arxiv.org/abs/2506.22995,2506.22995,pdfs/DT-012__2506.22995.pdf,2,pdf_page_2,limitation,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",c796a5c1ca85127e496155bd4d0f055067a9ad4703e98471d0ae9c6fbeeb3c76,strong_action_overclaim,issue,escalation,not_contradiction,The microgrid RL literature limitation concerns BESS modeling that leaves out thermal and aging behavior in prior approaches.,d92ffa82492d0555da270e4f9d07c9c0c1311e895f634ef87ef1efacc3f40c08,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier1_B_no_A
SBV2-ALL92-G135-C04,SBV2-ALL92-G135,DT-012-S3,DT-012,digital_twin,RL for Optimal Control in Microgrids with Digital Twin,https://arxiv.org/abs/2506.22995,2506.22995,pdfs/DT-012__2506.22995.pdf,2,pdf_page_2,limitation,"Regardless of the adopted RL methods, a common limitation in these approaches is related to the simplistic modeling of the BESS, which is often restricted solely to their electrical behavior.",c796a5c1ca85127e496155bd4d0f055067a9ad4703e98471d0ae9c6fbeeb3c76,contradiction_candidate,issue,non_escalation,contradiction,"The microgrid RL literature reports detailed BESS modeling of thermal, aging, and electrical behavior in surveyed prior approaches.",af563454541fa2b4fe73ab73c7afb00bd1edc46678c1b39b124052056741d37c,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier1_B_no_A
SBV2-ALL92-G141-C01,SBV2-ALL92-G141,DT-014-S3,DT-014,digital_twin,Digital Twin-Guided Energy Management in 6G Smart Cities,https://arxiv.org/abs/2508.18516,2508.18516,pdfs/DT-014__2508.18516.pdf,1,pdf_page_1,limitation,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.",fa1564642d763009ffc667bf34d0c413a46a9650c20ab426e929922ef78727b0,supported,no_issue,non_escalation,not_contradiction,The 6G IoT study states that low-latency service requirements become more challenging under the stated resource limitation condition.,151b22ba61e2d8a7cff07f08facb93dd00843365b54ad690421df4ea97bc7516,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G141-C02,SBV2-ALL92-G141,DT-014-S3,DT-014,digital_twin,Digital Twin-Guided Energy Management in 6G Smart Cities,https://arxiv.org/abs/2508.18516,2508.18516,pdfs/DT-014__2508.18516.pdf,1,pdf_page_1,limitation,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.",fa1564642d763009ffc667bf34d0c413a46a9650c20ab426e929922ef78727b0,mild_scope_overclaim,issue,escalation,not_contradiction,The 6G IoT study states that low-latency service requirements and energy efficiency become more challenging under the stated resource limitation.,1fcb521e96ba8213e931bf0bc87e27049bb70a168562edbb956d2a657b8caa2c,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G141-C03,SBV2-ALL92-G141,DT-014-S3,DT-014,digital_twin,Digital Twin-Guided Energy Management in 6G Smart Cities,https://arxiv.org/abs/2508.18516,2508.18516,pdfs/DT-014__2508.18516.pdf,1,pdf_page_1,limitation,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.",fa1564642d763009ffc667bf34d0c413a46a9650c20ab426e929922ef78727b0,strong_action_overclaim,issue,escalation,not_contradiction,The 6G IoT study states that low-latency service requirements become infeasible under the stated resource limitation condition for smart cities.,3a0f408bf0b453f00295a96c78c7aa4acaa6e5a7c3060dbd9b3587e4e20542bc,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G141-C04,SBV2-ALL92-G141,DT-014-S3,DT-014,digital_twin,Digital Twin-Guided Energy Management in 6G Smart Cities,https://arxiv.org/abs/2508.18516,2508.18516,pdfs/DT-014__2508.18516.pdf,1,pdf_page_1,limitation,"Given this limitation, meeting the low-latency service requirement of 6G networks becomes even more challenging.",fa1564642d763009ffc667bf34d0c413a46a9650c20ab426e929922ef78727b0,contradiction_candidate,issue,non_escalation,contradiction,The 6G IoT study states that low-latency service requirements become easier under the stated resource limitation condition for smart cities.,222d7e7c31552ed9e10da567d7df8ca0178eb8432b86411338d0bdd008503a0f,success,simclaim_ai_preannotated_candidates_no_gold_no_final_label,ai_preannotated,False,,,True,AI-preannotated candidate only; label is a guess and not gold or final.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G144-C01,SBV2-ALL92-G144,DT-015-S3,DT-015,digital_twin,Mixed Autonomous Traffic Safety Digital Twin,https://arxiv.org/abs/2504.17968,2504.17968,pdfs/DT-015__2504.17968.pdf,1,pdf_page_1,limitation,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].",1bfc02570ffe7c547ea6acc10a2d06c482e025ac0569d567f6cbb896d9b71c28,supported,no_issue,non_escalation,not_contradiction,Traditional passive safety analysis methods face serious limitations in data-scarce and evolving environments because they rely on historical crash data.,7ad831b4b014e608bde75e0e3670cb53504240575ec21722b7728d7e783854ca,success,four_label_simclaim_candidate_generation_v1_strict_no_gold,ai_preannotated,False,,,True,AI-preannotated candidate only; not gold or final annotation.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G144-C02,SBV2-ALL92-G144,DT-015-S3,DT-015,digital_twin,Mixed Autonomous Traffic Safety Digital Twin,https://arxiv.org/abs/2504.17968,2504.17968,pdfs/DT-015__2504.17968.pdf,1,pdf_page_1,limitation,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].",1bfc02570ffe7c547ea6acc10a2d06c482e025ac0569d567f6cbb896d9b71c28,mild_scope_overclaim,issue,escalation,not_contradiction,Traditional passive safety analysis methods face serious limitations in data-scarce and evolving environments because they rely on historical crash data and early-warning measures.,0bb33cc2e31c85e8dd7bffd6e5a846b8209125d148c712b157a543d46bd23f39,success,four_label_simclaim_candidate_generation_v1_strict_no_gold,ai_preannotated,False,,,True,AI-preannotated candidate only; not gold or final annotation.,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G144-C03,SBV2-ALL92-G144,DT-015-S3,DT-015,digital_twin,Mixed Autonomous Traffic Safety Digital Twin,https://arxiv.org/abs/2504.17968,2504.17968,pdfs/DT-015__2504.17968.pdf,1,pdf_page_1,limitation,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].",1bfc02570ffe7c547ea6acc10a2d06c482e025ac0569d567f6cbb896d9b71c28,strong_action_overclaim,issue,escalation,not_contradiction,Traditional passive safety analysis methods face serious limitations for evaluating emerging mobility systems under data-scarce and evolving environments because historical crash records provide a narrow retrospective basis.,551fb4f63eed44a0a3e01425607ebb6f430780cc937bddcb6105fafd1d7dafb9,success,four_label_simclaim_candidate_generation_v1_strict_no_gold,ai_preannotated,False,,,True,AI-preannotated candidate only; not gold or final annotation.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G144-C04,SBV2-ALL92-G144,DT-015-S3,DT-015,digital_twin,Mixed Autonomous Traffic Safety Digital Twin,https://arxiv.org/abs/2504.17968,2504.17968,pdfs/DT-015__2504.17968.pdf,1,pdf_page_1,limitation,"Traditional passive safety analysis methods, which rely on historical crash data and retrospective accident studies, face serious limitations in today’s data-scarce and technologically evolving environments [8].",1bfc02570ffe7c547ea6acc10a2d06c482e025ac0569d567f6cbb896d9b71c28,contradiction_candidate,issue,non_escalation,contradiction,Traditional passive safety analysis methods remain well suited to data-scarce and evolving environments because they rely on historical crash data.,d36c3289dfc2959d1735af17aff53d690af63797bc403f3b2923493229a12f22,success,four_label_simclaim_candidate_generation_v1_strict_no_gold,ai_preannotated,False,,,True,AI-preannotated candidate only; not gold or final annotation.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G145-C01,SBV2-ALL92-G145,DT-016-S1,DT-016,digital_twin,APDT: Access Point Digital Twin,https://arxiv.org/abs/2511.23009,2511.23009,pdfs/DT-016__2511.23009.pdf,2,pdf_page_2,experiment_setup,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",5f98b0e33512115dd3aedb78be6fd9a80d9fcdf71d5accfac736beec340a8b86,supported,no_issue,non_escalation,not_contradiction,APDT was implemented as a proof of concept on a university campus subnet with historical data from three access points.,b9e9e3d56483d4b1603e5707f7e9267e75b638b868945a24bf891ae5f1dad3b1,success,four_label_simclaim_candidate_generation_v1_strict_no_gold,ai_preannotated,False,,,True,AI-preannotated candidate only; not gold or final annotation.,C_both_wrong,False,False,tier4_no_B_has_A
SBV2-ALL92-G145-C02,SBV2-ALL92-G145,DT-016-S1,DT-016,digital_twin,APDT: Access Point Digital Twin,https://arxiv.org/abs/2511.23009,2511.23009,pdfs/DT-016__2511.23009.pdf,2,pdf_page_2,experiment_setup,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",5f98b0e33512115dd3aedb78be6fd9a80d9fcdf71d5accfac736beec340a8b86,mild_scope_overclaim,issue,escalation,not_contradiction,APDT was implemented as a proof of concept on a university campus subnet with historical data from several access points.,457ff219d078e390da5c2cd31fa64bdbd537ed2534f24d708402a07274f87fde,success,four_label_simclaim_candidate_generation_v1_strict_no_gold,ai_preannotated,False,,,True,AI-preannotated candidate only; not gold or final annotation.,A_claim_only_correct,True,True,tier4_no_B_has_A
SBV2-ALL92-G145-C03,SBV2-ALL92-G145,DT-016-S1,DT-016,digital_twin,APDT: Access Point Digital Twin,https://arxiv.org/abs/2511.23009,2511.23009,pdfs/DT-016__2511.23009.pdf,2,pdf_page_2,experiment_setup,"As proof of concept, we implemented APDT in a university campus setting on a sub- network, utilizing historical data from three access points and simulating scenarios based on real-time configurations.",5f98b0e33512115dd3aedb78be6fd9a80d9fcdf71d5accfac736beec340a8b86,strong_action_overclaim,issue,escalation,not_contradiction,APDT was implemented as a proof of concept for campus network management with predictive simulations based on real-time configurations.,e32e28d7b3e0e15036a4ee0399b521fe7b82cff10ac9d70e9782afd2a3021b62,success,four_label_simclaim_candidate_generation_v1_strict_no_gold,ai_preannotated,False,,,True,AI-preannotated candidate only; not gold or final annotation.,C_both_wrong,False,False,tier4_no_B_has_A
