external_id,dataset,claim_text,evidence_text,original_label,mapped_label,label_mapping_rule,source_dataset,source_split,source_info,evidence_source,claim_group_id
scifact_train_926_16390264,scifact,Patients with common epithelial cancers  are more likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,"For example, the adjusted odds ratio for patients with breast cancer in the least compared with most deprived fifth of deprivation was 0.63 (95% confidence interval 0.60 to 0.66) and the adjusted odds ratio for patients with lung cancer aged 80-89 compared with those aged 50-59 was 3.13 (2.93 to 3.34). There were some improvements in disparities between age groups but not for patients living in deprived areas over time. For example, 67.4% (3529/5237) of patients in the most deprived fifth of deprivation had anterior resection for rectal cancer compared with 75.5% (4497/5959) of patients in the least deprived fifth (1.34, 1.22 to 1.47).",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=926;doc_id=16390264;rationale_sentences,annotated_rationale,scifact_claim_926
scifact_train_927_16390264,scifact,Patients with common epithelial cancers are less likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,"For example, the adjusted odds ratio for patients with breast cancer in the least compared with most deprived fifth of deprivation was 0.63 (95% confidence interval 0.60 to 0.66) and the adjusted odds ratio for patients with lung cancer aged 80-89 compared with those aged 50-59 was 3.13 (2.93 to 3.34). There were some improvements in disparities between age groups but not for patients living in deprived areas over time. For example, 67.4% (3529/5237) of patients in the most deprived fifth of deprivation had anterior resection for rectal cancer compared with 75.5% (4497/5959) of patients in the least deprived fifth (1.34, 1.22 to 1.47).",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=927;doc_id=16390264;rationale_sentences,annotated_rationale,scifact_claim_927
scifact_train_928_18174210,scifact,Patients with microcytosis and higher erythrocyte count are more vulnerable to severe malarial anaemia when infected with Plasmodium falciparum.,"Alpha(+)-thalassaemia homozygosity confers considerable protection against severe malaria, including severe malarial anaemia (SMA) (Hb concentration < 50 g/l), but does not influence parasite count. We estimated that the haematological profile in children homozygous for alpha(+)-thalassaemia reduces the risk of SMA during acute malaria compared to children of normal genotype (relative risk 0.52; 95% confidence interval [CI] 0.24-1.12, p = 0.09).   
 CONCLUSIONS The increased erythrocyte count and microcytosis in children homozygous for alpha(+)-thalassaemia may contribute substantially to their protection against SMA.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=928;doc_id=18174210;rationale_sentences,annotated_rationale,scifact_claim_928
scifact_train_929_18174210,scifact,Patients with microcytosis and higher erythrocyte count were more resistant to severe malarial anaemia when infected with Plasmodium falciparum.,"Alpha(+)-thalassaemia homozygosity confers considerable protection against severe malaria, including severe malarial anaemia (SMA) (Hb concentration < 50 g/l), but does not influence parasite count. We estimated that the haematological profile in children homozygous for alpha(+)-thalassaemia reduces the risk of SMA during acute malaria compared to children of normal genotype (relative risk 0.52; 95% confidence interval [CI] 0.24-1.12, p = 0.09).   
 CONCLUSIONS The increased erythrocyte count and microcytosis in children homozygous for alpha(+)-thalassaemia may contribute substantially to their protection against SMA.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=929;doc_id=18174210;rationale_sentences,annotated_rationale,scifact_claim_929
scifact_train_930_16056514,scifact,Patients with panic anxiety show decreased CSF levels of hypocretin.,"Moreover, we show that human subjects with panic anxiety have elevated levels of ORX in the cerebrospinal fluid compared to subjects without panic anxiety.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=930;doc_id=16056514;rationale_sentences,annotated_rationale,scifact_claim_930
scifact_train_933_14711483,scifact,Pediatric SCD patients with vaso-occlusive crisis show increased morphine use after breathing 80 ppm iNO for 4 hours.,"Morphine use over 6 hours was significantly less in the INO group (mean cumulative use, 0.29 vs 0.44 mg/kg; P =.03) but was not different over 4 hours (0.26 vs 0.32 mg/kg; P =.21) or 24 hours (0.63 vs 0.91 mg/kg; P =.15).",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=933;doc_id=14711483;rationale_sentences,annotated_rationale,scifact_claim_933
scifact_train_934_nei_8563659,scifact,Perigenital skin is not the primary site of HIV acquisition.,"To explore the mechanism by which herpes simplex virus (HSV)-2 infection is related to HIV-1 acquisition, we conducted in situ analysis of the cellular infiltrate from sequential biopsies of HSV-2 lesions from patients on and off antiviral therapy.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=934;doc_id=8563659;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_934
scifact_train_935_5483793,scifact,Peroxynitrite is required for induction of T cell tolerance.,Nitration of TCR-CD8 is induced by MDSCs through hyperproduction of reactive oxygen species and peroxynitrite during direct cell-cell contact. These data identify a previously unknown mechanism of T-cell tolerance in cancer that is also pertinent to many pathological conditions associated with accumulation of MDSCs.,SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=935;doc_id=5483793;rationale_sentences,annotated_rationale,scifact_claim_935
scifact_train_938_nei_26231129,scifact,Persister cells provide relapse resistance in cancer patients.,Molecular targeted therapy has the potential to dramatically improve survival in patients with cancer.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=938;doc_id=26231129;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_938
scifact_train_939_nei_26231129,scifact,Persistor cells are one reason for incomplete responses to Tyrosine kinase inhibitor (TKI) therapy in cancer patients.,Molecular targeted therapy has the potential to dramatically improve survival in patients with cancer.,NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=939;doc_id=26231129;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_939
scifact_train_940_12258338,scifact,Pharmacist attendance at ward rounds increases adverse events in wards.,"RESULTS The rate of preventable ordering ADEs decreased by 66% from 10.4 per 1000 patient-days (95% confidence interval [CI], 7-14) before the intervention to 3.5 (95% CI, 1-5; P<.001) after the intervention. CONCLUSIONS The presence of a pharmacist on rounds as a full member of the patient care team in a medical ICU was associated with a substantially lower rate of ADEs caused by prescribing errors.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=940;doc_id=12258338;rationale_sentences,annotated_rationale,scifact_claim_940
scifact_train_941_12258338,scifact,Pharmacist attendance at ward rounds reduces adverse events in wards.,"RESULTS The rate of preventable ordering ADEs decreased by 66% from 10.4 per 1000 patient-days (95% confidence interval [CI], 7-14) before the intervention to 3.5 (95% CI, 1-5; P<.001) after the intervention. CONCLUSIONS The presence of a pharmacist on rounds as a full member of the patient care team in a medical ICU was associated with a substantially lower rate of ADEs caused by prescribing errors.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=941;doc_id=12258338;rationale_sentences,annotated_rationale,scifact_claim_941
scifact_train_942_11527199,scifact,Phase information is useful for predicting donor-recipient matches in organ transplantation.,"Genes that influence transplantation outcome could be identified by using linkage disequilibrium (LD)-mapping approaches, if the extended MHC haplotypes of the unrelated donor and recipient could be defined.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=942;doc_id=11527199;rationale_sentences,annotated_rationale,scifact_claim_942
scifact_train_944_1642727,scifact,Physical activity does not improve cognitive function in individuals with Alzheimers.,"RESULTS In an intent-to-treat analysis, participants in the intervention group improved 0.26 points (95% confidence interval, -0.89 to 0.54) and those in the usual care group deteriorated 1.04 points (95% confidence interval, 0.32 to 1.82) on the ADAS-Cog at the end of the intervention. CONCLUSIONS In this study of adults with subjective memory impairment, a 6-month program of physical activity provided a modest improvement in cognition over an 18-month follow-up period.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=944;doc_id=1642727;rationale_sentences,annotated_rationale,scifact_claim_944
scifact_train_945_nei_8428935,scifact,Physical activity level has no association with the difference in maximal oxygen consumption between black and white youth.,"CONTEXT Physical inactivity contributes to weight gain in adults, but whether this relationship is true for children of different ethnic groups is not well established.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=945;doc_id=8428935;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_945
scifact_train_946_nei_8428935,scifact,Physical activity level is associated with the difference in maximal oxygen consumption between black and white youth.,"CONTEXT Physical inactivity contributes to weight gain in adults, but whether this relationship is true for children of different ethnic groups is not well established.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=946;doc_id=8428935;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_946
scifact_train_949_nei_13578199,scifact,Physical injury represses transgultaminase activity.,"Human transglutaminase 2 (TG2), a member of a large family of enzymes that catalyze protein crosslinking, plays an important role in the extracellular matrix biology of many tissues and is implicated in the gluten-induced pathogenesis of celiac sprue.",NEI,unsupported_or_insufficient,NEI->unsupported_or_insufficient,scifact,train,claim_id=949;doc_id=13578199;nei_first_sentence,nei_cited_doc_first_sentence,scifact_claim_949
scifact_train_951_21414718,scifact,Piezo1 channels are sensors for cell migration in epithelial cells.,"This interaction was confirmed by co-immunoprecipitation and co-localisation of TFF1 and Piezo1 in GES-1 cells. We demonstrate that TFF1, but not TFF2 or TFF3, bind to and co-localize with Piezo1 in the cytoplasm in vitro. TFF1 interacts with the C-terminal portion of the Piezo1 protein. Our data demonstrate that Piezo1 is a novel TFF1 binding protein that is important for TFF1-mediated cell migration and suggest that this interaction may be a therapeutic target in the invasion and metastasis of gastric cancer.",SUPPORT,supported,SUPPORT->supported,scifact,train,claim_id=951;doc_id=21414718;rationale_sentences,annotated_rationale,scifact_claim_951
scifact_train_952_3355397,scifact,Pioglitazone use is not associated with an increased risk of prostate cancer.,"In adjusted analyses, there was no association with 8 of the 10 additional cancers; ever use of pioglitazone was associated with increased risk of prostate cancer (HR, 1.13; 95% CI, 1.02-1.26) and pancreatic cancer (HR, 1.41; 95% CI, 1.16-1.71). The increased prostate and pancreatic cancer risks associated with ever use of pioglitazone merit further investigation to assess whether they are causal or are due to chance, residual confounding, or reverse causality.",CONTRADICT,contradiction_candidate,CONTRADICT->contradiction_candidate,scifact,train,claim_id=952;doc_id=3355397;rationale_sentences,annotated_rationale,scifact_claim_952
