candidate_id,variant,evidence_input,evidence_input_sha256,n_words,source,uses_oracle_text,contains_metadata,is_lengthened
SBV2-ALL92-G116-C02,oracle_lengthened,"For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall. we tested how well LLMs identify and formalize planning constraints from unstructured regulatory documents. First, we selected four representative documents and asked two domain experts to manually annotate constraint regulations to serve as ground truth. The inter-annotator agreement, measured using Krippendorff’s Alpha for detailed calcula- tions), achieved an average score of 0.80, indicating strong consistency and reliable reference data for model compari- son. We then evaluated the performa",58630d8b2dcee073818bdb7b528cff9be3e21d906e8d596261f99f4f70e7589b,94,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G116-C02,oracle_plus_metadata_lengthened,"Title: LSDTs: LLM-Augmented Semantic Digital Twins Page: 6 Section: unknown
For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall. we tested how well LLMs identify and formalize planning constraints from unstructured regulatory documents. First, we selected four representative documents and asked two domain experts to manually annotate constraint regulations to serve as ground truth. The inter-annotator agreement, measured using Krippendorff’s Alpha for detailed calcula- tions), achieved an average score of 0.80, indicating strong consistency and reliable reference data for model compari- son. We then evaluated the performa",79671d314c06f924bcd3dad5b56eb13dce4d0550c56d28e4050a8f88d9241ea7,104,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G116-C02,raw_bm25_top1_chunk,"correct match if its extracted structure semantically aligns with a ground-truth rule, regardless of wording differences. The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage. It produced the highest number of extracted regula- tions and achieved top accuracy in three out of ",32f343d28ef17c13d3f006aa0723b654c4c36cc45bb06dc5bef46c35d253110e,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G116-C02,cleaned_bm25_top1_chunk,"correct match if its extracted structure semantically aligns with a ground-truth rule, regardless of wording differences. The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage. It produced the highest number of extracted regula- tions and achieved top accuracy in three out of",2508a2b6dfb23e55bfabdf3b17097956e065a3e7ec3f94d58d4ddf4bcc01a964,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G116-C02,canonicalized_best_sentence_top5,"Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents.",ee9af12f83cb7d1a8d04354f3644b17360b326f620709dc6c02537a820fc2168,15,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G116-C02,canonicalized_three_sentence_window_top5,"The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage.",d06474a1abc71e18f265597d8979aec8ef3b2ec004f50681bc75b748cb8ef1c3,40,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G116-C03,oracle_clean,"For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall.",8e8bc2ea8ecbfe77eea7a4530ea29af363888dfe1a1200af7fe07bc88dcf89b2,26,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G116-C03,oracle_plus_metadata,"Title: LSDTs: LLM-Augmented Semantic Digital Twins Page: 6 Section: unknown
For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall.",2a14c8203ffd4bcc91982ccd93ee4b5fa6d154ddb103957fffd0505ea9d14f75,36,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G116-C03,oracle_lengthened,"For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall. we tested how well LLMs identify and formalize planning constraints from unstructured regulatory documents. First, we selected four representative documents and asked two domain experts to manually annotate constraint regulations to serve as ground truth. The inter-annotator agreement, measured using Krippendorff’s Alpha for detailed calcula- tions), achieved an average score of 0.80, indicating strong consistency and reliable reference data for model compari- son. We then evaluated the performa",58630d8b2dcee073818bdb7b528cff9be3e21d906e8d596261f99f4f70e7589b,94,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G116-C03,oracle_plus_metadata_lengthened,"Title: LSDTs: LLM-Augmented Semantic Digital Twins Page: 6 Section: unknown
For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall. we tested how well LLMs identify and formalize planning constraints from unstructured regulatory documents. First, we selected four representative documents and asked two domain experts to manually annotate constraint regulations to serve as ground truth. The inter-annotator agreement, measured using Krippendorff’s Alpha for detailed calcula- tions), achieved an average score of 0.80, indicating strong consistency and reliable reference data for model compari- son. We then evaluated the performa",79671d314c06f924bcd3dad5b56eb13dce4d0550c56d28e4050a8f88d9241ea7,104,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
SBV2-ALL92-G116-C03,raw_bm25_top1_chunk,"correct match if its extracted structure semantically aligns with a ground-truth rule, regardless of wording differences. The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage. It produced the highest number of extracted regula- tions and achieved top accuracy in three out of ",32f343d28ef17c13d3f006aa0723b654c4c36cc45bb06dc5bef46c35d253110e,73,chunk_retrieval rank=1,False,False,False
SBV2-ALL92-G116-C03,cleaned_bm25_top1_chunk,"correct match if its extracted structure semantically aligns with a ground-truth rule, regardless of wording differences. The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage. It produced the highest number of extracted regula- tions and achieved top accuracy in three out of",2508a2b6dfb23e55bfabdf3b17097956e065a3e7ec3f94d58d4ddf4bcc01a964,73,chunk_retrieval rank=1 (cleaned),False,False,False
SBV2-ALL92-G116-C03,canonicalized_best_sentence_top5,"Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents.",ee9af12f83cb7d1a8d04354f3644b17360b326f620709dc6c02537a820fc2168,15,canonicalizer_ablation best_sentence_top5_overlap,False,False,False
SBV2-ALL92-G116-C03,canonicalized_three_sentence_window_top5,"The results are sum- marized in Table 1. Overall, all four models performed well, achieving rel- atively high accuracy across the evaluated documents. In particular, Gemini 1.5 Pro demonstrated consistently strong performance, combining both high accuracy and broad cov- erage.",d06474a1abc71e18f265597d8979aec8ef3b2ec004f50681bc75b748cb8ef1c3,40,canonicalizer_ablation three_sentence_window_top5,False,False,False
SBV2-ALL92-G116-C04,oracle_clean,"For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall.",8e8bc2ea8ecbfe77eea7a4530ea29af363888dfe1a1200af7fe07bc88dcf89b2,26,candidate_csv.evidence_text,True,False,False
SBV2-ALL92-G116-C04,oracle_plus_metadata,"Title: LSDTs: LLM-Augmented Semantic Digital Twins Page: 6 Section: unknown
For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall.",2a14c8203ffd4bcc91982ccd93ee4b5fa6d154ddb103957fffd0505ea9d14f75,36,candidate_csv.evidence_text + metadata,True,True,False
SBV2-ALL92-G116-C04,oracle_lengthened,"For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall. real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results. After the case study, we find that DeepSeek-R1-671b sometimes falls into overthinking, resulting in less accu",d417524d813b418274ea5aa5fb243831397b81ae6b842be7c8ed47995346555d,97,candidate_csv.evidence_text + adjacent_chunk,True,False,True
SBV2-ALL92-G116-C04,oracle_plus_metadata_lengthened,"Title: LSDTs: LLM-Augmented Semantic Digital Twins Page: 6 Section: unknown
For exam- ple, GPT-4o-mini reached perfect accuracy (1.000) on one document but extracted fewer regulations overall, suggest- ing a conservative strategy that favors precision over recall. real world and thus becomes the focus during the election process. According to the results, GPT-4o-mini and Qwen2.5-72b show competitive performance both in Acc and RMSE. Typ- ically, according to the winner-takes-all rule, over 90% state voting results are predicted correctly, which means the simulation achieves a high-precision macroscopic reduction of the real-world election results. After the case study, we find that DeepSeek-R1-671b sometimes falls into overthinking, resulting in less accu",ea9746fe136f14d384227ec8b8df4954a53fa30bc7bafcb4a65b7513be9ed66e,107,candidate_csv.evidence_text + metadata + adjacent_chunk,True,True,True
