candidate_id,sent_global_idx,sentence_text,claim_text
SBV2-ALL92-G092-C03,3,Comparisons with multiple baselines across different adversaries show that our hierarchical learning approach achieves top performance in terms of,"The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries."
SBV2-ALL92-G092-C03,4,"Hierarchical Multi-agent Reinforcement Learning for Cyber Network Defense Aditya Vikram Singh1, Ethan Rathbun1, Emma Graham2, Lisa Oakley1, Simona Boboila1, Peter Chin2, Alina Oprea1 1Northeastern University 2Dartmouth College Abstract Recent advances in multi-agent reinforcement learning (MARL) have created opportunities to solve complex real-world tasks.","The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries."
SBV2-ALL92-G092-C03,5,"Cybersecurity is a notable application area, where defending networks against sophisticated adversaries remains a challenging task typically","The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries."
SBV2-ALL92-G092-C03,6,"issue, we propose H-MARL Meta, that trains the master policy, and, thus, has the advantage of generalizing to new, unseen adversarial behavior.","The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries."
SBV2-ALL92-G092-C03,7,"Another insight in our design is that extended observation spaces including security indicators, such as presence of malicious files and malicious processes on a host, are beneficial in increasing the blue agent’s ability to defend the network.","The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries."
SBV2-ALL92-G092-C03,8,We evaluate our methods against multiple baselines at different stages of the design process to motivate our me,"The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries."
SBV2-ALL92-G092-C03,9,the third case (Case 3) was designed with the same objectives as Case 2 but without any transfer learning from Case 1.,"The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries."
SBV2-ALL92-G092-C03,10,The reward policy has been shown in Table IV.,"The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries."
SBV2-ALL92-G092-C03,11,"RESULTS AND DISCUSSION The analysis encompasses four key dimensions: cumulative reward, episode length, policy loss, and value prediction accuracy, tracked over 200,000 training steps.","The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries."
SBV2-ALL92-G092-C03,12,Performance Analysis Across Training Cases 1) Cumulative Reward Progression: Figure 4(a) reveals distinct learning patterns across three exp,"The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries."
SBV2-ALL92-G092-C03,13,"(si → sj). 13: end if 14: end if 15: end for 16: Step 3: Transition and Reward Specification 17: Define A as the set of all admissible transition actions aij. 18: Estimate transition probabilities P(s′ | s, a) from historical incident traces or benchmark telemetry. 19: Define reward function R(s, a) as weighted aggregation of mitigation success, disruption cost, resource usage, and evidential gain. 20: Select discount factor γ ∈(0, 1) to balance mitigation urgency and investigation thoroughnes","The comparisons show the hierarchical learning approach achieving top performance in convergence speed, episodic return, cybersecurity metrics, and adversary identification with multiple adversaries."
