candidate_id,selector,selected_text,selected_chunk_id,selected_rank,n_words,selection_score,reason
SBV2-ALL92-G004-STRONG,best_sentence_top5_bm25weighted,"Experimental Setup All experiments are conducted on a desktop PC with an Intel Core i9-12900KS CPU, 32 GB RAM, and an NVIDIA GeForce RTX 3090 Ti GPU, running in a Docker container with Ubuntu 22.04, ROS 2 Humble, and Autoware.",AD-002_p5_c1,1,40,16.29016487804878,overlap+0.2*bm25
SBV2-ALL92-G004-SUPPORTED,best_sentence_top5_bm25weighted,"Experimental Setup All experiments are conducted on a desktop PC with an Intel Core i9-12900KS CPU, 32 GB RAM, and an NVIDIA GeForce RTX 3090 Ti GPU, running in a Docker container with Ubuntu 22.04, ROS 2 Humble, and Autoware.",AD-002_p5_c1,1,40,18.757320000000004,overlap+0.2*bm25
SBV2-ALL92-G007-CONTRA,best_sentence_top5_bm25weighted,The results show that conventional end-to-end autonomous driving methods remain strongly limited on HiDrive: even the,AD-003_p8_c3,1,16,9.970018620689656,overlap+0.2*bm25
SBV2-ALL92-G007-MILD,best_sentence_top5_bm25weighted,The results show that conventional end-to-end autonomous driving methods remain strongly limited on HiDrive: even the,AD-003_p8_c3,1,16,10.933553333333334,overlap+0.2*bm25
SBV2-ALL92-G007-STRONG,best_sentence_top5_bm25weighted,The results show that conventional end-to-end autonomous driving methods remain strongly limited on HiDrive: even the,AD-003_p8_c3,1,16,12.99832,overlap+0.2*bm25
SBV2-ALL92-G007-SUPPORTED,best_sentence_top5_bm25weighted,The results show that conventional end-to-end autonomous driving methods remain strongly limited on HiDrive: even the,AD-003_p8_c3,1,16,11.84042,overlap+0.2*bm25
SBV2-ALL92-G008-CONTRA,best_sentence_top5_bm25weighted,"HiDrive: A Closed-Loop Benchmark for High-Level Autonomous Driving Zhongyu Xia∗ Guanyu Zhu∗ Guo Tang Wenhao Chen Yongtao WangB Wangxuan Institute of Computer Technology, Peking University {xiazhongyu,confection_tang,wyt}@pku.edu.cn {guanyuzhu,wenhaochen}@stu.pku.edu.cn Abstract End-to-end autonomous driving has witnessed rapid progress, yet existing benchmarks are increasingly saturated, with state-of-the-art models achieving nearperfect scores on widely used open-loop and closed-loop benchm",AD-003_p1_c0,1,54,6.415931111111111,overlap+0.2*bm25
SBV2-ALL92-G008-MILD,best_sentence_top5_bm25weighted,"HiDrive: A Closed-Loop Benchmark for High-Level Autonomous Driving Zhongyu Xia∗ Guanyu Zhu∗ Guo Tang Wenhao Chen Yongtao WangB Wangxuan Institute of Computer Technology, Peking University {xiazhongyu,confection_tang,wyt}@pku.edu.cn {guanyuzhu,wenhaochen}@stu.pku.edu.cn Abstract End-to-end autonomous driving has witnessed rapid progress, yet existing benchmarks are increasingly saturated, with state-of-the-art models achieving nearperfect scores on widely used open-loop and closed-loop benchm",AD-003_p1_c0,1,54,8.25412888888889,overlap+0.2*bm25
SBV2-ALL92-G008-STRONG,best_sentence_top5_bm25weighted,"HiDrive: A Closed-Loop Benchmark for High-Level Autonomous Driving Zhongyu Xia∗ Guanyu Zhu∗ Guo Tang Wenhao Chen Yongtao WangB Wangxuan Institute of Computer Technology, Peking University {xiazhongyu,confection_tang,wyt}@pku.edu.cn {guanyuzhu,wenhaochen}@stu.pku.edu.cn Abstract End-to-end autonomous driving has witnessed rapid progress, yet existing benchmarks are increasingly saturated, with state-of-the-art models achieving nearperfect scores on widely used open-loop and closed-loop benchm",AD-003_p1_c0,1,54,6.994513333333334,overlap+0.2*bm25
SBV2-ALL92-G008-SUPPORTED,best_sentence_top5_bm25weighted,"HiDrive: A Closed-Loop Benchmark for High-Level Autonomous Driving Zhongyu Xia∗ Guanyu Zhu∗ Guo Tang Wenhao Chen Yongtao WangB Wangxuan Institute of Computer Technology, Peking University {xiazhongyu,confection_tang,wyt}@pku.edu.cn {guanyuzhu,wenhaochen}@stu.pku.edu.cn Abstract End-to-end autonomous driving has witnessed rapid progress, yet existing benchmarks are increasingly saturated, with state-of-the-art models achieving nearperfect scores on widely used open-loop and closed-loop benchm",AD-003_p1_c0,1,54,7.988771780821918,overlap+0.2*bm25
SBV2-ALL92-G011-CONTRA,best_sentence_top5_bm25weighted,"In this work, we present Bench2Drive- Robust, to our knowledge the first device-centric robustness benchmark for closedloop end-to-end autonomous driving under realistic deployment perturbations.",AD-004_p1_c1,1,24,10.051114736842104,overlap+0.2*bm25
SBV2-ALL92-G011-MILD,best_sentence_top5_bm25weighted,"In this work, we present Bench2Drive- Robust, to our knowledge the first device-centric robustness benchmark for closedloop end-to-end autonomous driving under realistic deployment perturbations.",AD-004_p1_c1,1,24,11.764706153846154,overlap+0.2*bm25
SBV2-ALL92-G011-STRONG,best_sentence_top5_bm25weighted,"In this work, we present Bench2Drive- Robust, to our knowledge the first device-centric robustness benchmark for closedloop end-to-end autonomous driving under realistic deployment perturbations.",AD-004_p1_c1,1,24,8.038823157894736,overlap+0.2*bm25
SBV2-ALL92-G011-SUPPORTED,best_sentence_top5_bm25weighted,"In this work, we present Bench2Drive- Robust, to our knowledge the first device-centric robustness benchmark for closedloop end-to-end autonomous driving under realistic deployment perturbations.",AD-004_p1_c1,1,24,11.938223157894736,overlap+0.2*bm25
SBV2-ALL92-G013-C01,best_sentence_top5_bm25weighted,Overall Framework: The proposed Bench2Drive-R is composed of two parts: a behavioral controller that executes ego actions and genera,AD-005_p3_c0,1,19,8.269338181818183,overlap+0.2*bm25
SBV2-ALL92-G013-C02,best_sentence_top5_bm25weighted,Overall Framework: The proposed Bench2Drive-R is composed of two parts: a behavioral controller that executes ego actions and genera,AD-005_p3_c0,1,19,8.34157212121212,overlap+0.2*bm25
SBV2-ALL92-G013-C03,best_sentence_top5_bm25weighted,Overall Framework: The proposed Bench2Drive-R is composed of two parts: a behavioral controller that executes ego actions and genera,AD-005_p3_c0,1,19,8.269338181818183,overlap+0.2*bm25
SBV2-ALL92-G013-C04,best_sentence_top5_bm25weighted,Overall Framework: The proposed Bench2Drive-R is composed of two parts: a behavioral controller that executes ego actions and genera,AD-005_p3_c0,1,19,7.084638181818182,overlap+0.2*bm25
SBV2-ALL92-G014-C01,best_sentence_top5_bm25weighted,Noise & Gaussian Blur Ablation Noise Gaussian FID Modulation Blur 0.5s 1s 1.5s 2s % % 12.68 16.09 23.77 31.79 ✓ % 14.87 17.64 18.72 19.58 ✓ std=1 14.40 16.84 18.01 18.67 ✓ std=2 15.55 18.14 19.11 19.79 Table 6.,AD-005_p9_c0,1,40,13.012786666666665,overlap+0.2*bm25
SBV2-ALL92-G014-C02,best_sentence_top5_bm25weighted,Noise & Gaussian Blur Ablation Noise Gaussian FID Modulation Blur 0.5s 1s 1.5s 2s % % 12.68 16.09 23.77 31.79 ✓ % 14.87 17.64 18.72 19.58 ✓ std=1 14.40 16.84 18.01 18.67 ✓ std=2 15.55 18.14 19.11 19.79 Table 6.,AD-005_p9_c0,1,40,13.990826153846154,overlap+0.2*bm25
SBV2-ALL92-G014-C03,best_sentence_top5_bm25weighted,Noise & Gaussian Blur Ablation Noise Gaussian FID Modulation Blur 0.5s 1s 1.5s 2s % % 12.68 16.09 23.77 31.79 ✓ % 14.87 17.64 18.72 19.58 ✓ std=1 14.40 16.84 18.01 18.67 ✓ std=2 15.55 18.14 19.11 19.79 Table 6.,AD-005_p9_c0,1,40,14.522686153846154,overlap+0.2*bm25
SBV2-ALL92-G014-C04,best_sentence_top5_bm25weighted,Noise & Gaussian Blur Ablation Noise Gaussian FID Modulation Blur 0.5s 1s 1.5s 2s % % 12.68 16.09 23.77 31.79 ✓ % 14.87 17.64 18.72 19.58 ✓ std=1 14.40 16.84 18.01 18.67 ✓ std=2 15.55 18.14 19.11 19.79 Table 6.,AD-005_p9_c0,1,40,11.607286666666667,overlap+0.2*bm25
SBV2-ALL92-G018-C01,best_sentence_top5_bm25weighted,"The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",AD-006_p7_c0,1,17,10.754862352941176,overlap+0.2*bm25
SBV2-ALL92-G018-C02,best_sentence_top5_bm25weighted,"The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",AD-006_p7_c0,1,17,10.231774285714286,overlap+0.2*bm25
SBV2-ALL92-G018-C03,best_sentence_top5_bm25weighted,"The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",AD-006_p7_c0,1,17,9.188920000000001,overlap+0.2*bm25
SBV2-ALL92-G018-C04,best_sentence_top5_bm25weighted,"The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",AD-006_p7_c0,1,17,9.437048571428571,overlap+0.2*bm25
SBV2-ALL92-G019-C01,best_sentence_top5_bm25weighted,"Implementation Details We consistently employ LLaVA-Interleave as the base VLM model , and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4.",AD-007_p6_c1,1,29,12.290702702702704,overlap+0.2*bm25
SBV2-ALL92-G019-C02,best_sentence_top5_bm25weighted,"Implementation Details We consistently employ LLaVA-Interleave as the base VLM model , and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4.",AD-007_p6_c1,1,29,11.85178864864865,overlap+0.2*bm25
SBV2-ALL92-G019-C03,best_sentence_top5_bm25weighted,"Implementation Details We consistently employ LLaVA-Interleave as the base VLM model , and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4.",AD-007_p6_c1,1,29,11.834718947368422,overlap+0.2*bm25
SBV2-ALL92-G019-C04,best_sentence_top5_bm25weighted,"Implementation Details We consistently employ LLaVA-Interleave as the base VLM model , and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4.",AD-007_p6_c1,1,29,7.324034594594595,overlap+0.2*bm25
SBV2-ALL92-G020-C01,best_sentence_top5_bm25weighted,"In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption.",AD-007_p6_c4,1,23,17.48077076923077,overlap+0.2*bm25
SBV2-ALL92-G020-C02,best_sentence_top5_bm25weighted,"In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption.",AD-007_p6_c4,1,23,17.48077076923077,overlap+0.2*bm25
SBV2-ALL92-G020-C03,best_sentence_top5_bm25weighted,"In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption.",AD-007_p6_c4,2,23,14.634948648648649,overlap+0.2*bm25
SBV2-ALL92-G020-C04,best_sentence_top5_bm25weighted,"In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption.",AD-007_p6_c4,2,23,14.151675789473686,overlap+0.2*bm25
SBV2-ALL92-G021-C01,best_sentence_top5_bm25weighted,"As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models.",AD-007_p6_c2,1,18,7.799525714285715,overlap+0.2*bm25
SBV2-ALL92-G021-C02,best_sentence_top5_bm25weighted,"As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models.",AD-007_p6_c2,1,18,7.401705714285715,overlap+0.2*bm25
SBV2-ALL92-G021-C03,best_sentence_top5_bm25weighted,"As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models.",AD-007_p6_c2,1,18,7.409642222222223,overlap+0.2*bm25
SBV2-ALL92-G021-C04,best_sentence_top5_bm25weighted,"As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models.",AD-007_p6_c2,1,18,7.807462222222223,overlap+0.2*bm25
SBV2-ALL92-G025-C01,best_sentence_top5_bm25weighted,"7994 4364 3267 51.24] 5443 | 65.37 can flexibly define customized cross-region, cross-country, or crosstraffic experiments based on their own research goals. 5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and drivingspecialized VLMs on ScenePilot-Bench.",AD-009_p5_c2,1,39,10.538060000000002,overlap+0.2*bm25
SBV2-ALL92-G025-C02,best_sentence_top5_bm25weighted,"7994 4364 3267 51.24] 5443 | 65.37 can flexibly define customized cross-region, cross-country, or crosstraffic experiments based on their own research goals. 5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and drivingspecialized VLMs on ScenePilot-Bench.",AD-009_p5_c2,1,39,10.528303902439026,overlap+0.2*bm25
SBV2-ALL92-G025-C03,best_sentence_top5_bm25weighted,"7994 4364 3267 51.24] 5443 | 65.37 can flexibly define customized cross-region, cross-country, or crosstraffic experiments based on their own research goals. 5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and drivingspecialized VLMs on ScenePilot-Bench.",AD-009_p5_c2,1,39,11.286652380952383,overlap+0.2*bm25
SBV2-ALL92-G025-C04,best_sentence_top5_bm25weighted,"Built upon ScenePilot-4K, ScenePilot-Bench provides a standardized open-loop benchmark that evaluates vision-language models from four complementary perspectives: scene understanding, spatial perception, motion planning, and GPT-based",AD-009_p6_c2,1,25,5.912198139534884,overlap+0.2*bm25
SBV2-ALL92-G027-C01,best_sentence_top5_bm25weighted,"First, ScenePilot-Bench remains an open-loop benchmark, an",AD-009_p6_c3,1,7,8.20577238095238,overlap+0.2*bm25
SBV2-ALL92-G027-C02,best_sentence_top5_bm25weighted,"First, ScenePilot-Bench remains an open-loop benchmark, an",AD-009_p6_c3,1,7,8.186693333333334,overlap+0.2*bm25
SBV2-ALL92-G027-C03,best_sentence_top5_bm25weighted,"First, ScenePilot-Bench remains an open-loop benchmark, an",AD-009_p6_c3,1,7,8.161052307692309,overlap+0.2*bm25
SBV2-ALL92-G027-C04,best_sentence_top5_bm25weighted,"Open-loop benchmarks assess perception and reasoning quality without directly controlling the vehicle, as represented by DriveLM , DriveBench , and objector reasoning-centric benchm",AD-009_p3_c1,1,23,6.643600000000001,overlap+0.2*bm25
SBV2-ALL92-G028-C01,best_sentence_top5_bm25weighted,"Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases.",AD-010_p5_c0,1,27,11.428132432432431,overlap+0.2*bm25
