candidate_id,rank,page_number,section_hint,text_sha256,n_words,bm25_score
SBV2-ALL92-G232-C03,3,9,unknown,f6af177140551e496fa93bba95d8a7d19af139b6afc101c534b7a960c5f471fc,36,19.161732
SBV2-ALL92-G232-C04,1,9,experiment,6704de753cd1d2121ac493f2eec37be44f0fbfc8df32e277df7fbe063ea2d477,23,58.716604
SBV2-ALL92-G232-C04,2,9,unknown,f6af177140551e496fa93bba95d8a7d19af139b6afc101c534b7a960c5f471fc,36,19.161732
SBV2-ALL92-G232-C04,3,5,unknown,ab5a824e11a83429361b8bacfb238691dd7488f30f4308eea767dd7816471b5e,37,17.248809
SBV2-ALL92-G233-C01,1,2,unknown,df29f4d2ff79a1df9b1a6df1e77f98ace48588d6a15f9e306f586c3d1fa7c1c6,34,83.723074
SBV2-ALL92-G233-C01,2,6,unknown,2288c4baf1ea905a3d4d92802691326f3b37cf296a4e3070dbe9c0a50e46eabc,37,76.832904
SBV2-ALL92-G233-C01,3,1,unknown,dbc711dfc5f8ef0d8edc61d4850f7420d43c216c870db7418cbe278d6c4c454a,37,60.984939
SBV2-ALL92-G233-C02,1,2,unknown,df29f4d2ff79a1df9b1a6df1e77f98ace48588d6a15f9e306f586c3d1fa7c1c6,34,83.723074
SBV2-ALL92-G233-C02,2,6,unknown,2288c4baf1ea905a3d4d92802691326f3b37cf296a4e3070dbe9c0a50e46eabc,37,76.832904
SBV2-ALL92-G233-C02,3,1,unknown,dbc711dfc5f8ef0d8edc61d4850f7420d43c216c870db7418cbe278d6c4c454a,37,60.984939
SBV2-ALL92-G233-C03,1,2,unknown,df29f4d2ff79a1df9b1a6df1e77f98ace48588d6a15f9e306f586c3d1fa7c1c6,34,83.723074
SBV2-ALL92-G233-C03,2,6,unknown,2288c4baf1ea905a3d4d92802691326f3b37cf296a4e3070dbe9c0a50e46eabc,37,76.832904
SBV2-ALL92-G233-C03,3,1,unknown,dbc711dfc5f8ef0d8edc61d4850f7420d43c216c870db7418cbe278d6c4c454a,37,60.984939
SBV2-ALL92-G233-C04,1,2,unknown,df29f4d2ff79a1df9b1a6df1e77f98ace48588d6a15f9e306f586c3d1fa7c1c6,34,83.723074
SBV2-ALL92-G233-C04,2,6,unknown,2288c4baf1ea905a3d4d92802691326f3b37cf296a4e3070dbe9c0a50e46eabc,37,76.832904
SBV2-ALL92-G233-C04,3,1,unknown,dbc711dfc5f8ef0d8edc61d4850f7420d43c216c870db7418cbe278d6c4c454a,37,60.984939
SBV2-ALL92-G234-C01,1,6,unknown,b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,22,40.298747
SBV2-ALL92-G234-C01,2,6,unknown,b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,22,40.298747
SBV2-ALL92-G234-C01,3,11,unknown,abaa4defaed5609e203a02f7b2dabab4ea363fdb5d2fb6d0720e5d96ba982d45,20,17.566985
SBV2-ALL92-G234-C02,1,6,unknown,b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,22,34.450394
SBV2-ALL92-G234-C02,2,6,unknown,b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,22,34.450394
SBV2-ALL92-G234-C02,3,11,unknown,abaa4defaed5609e203a02f7b2dabab4ea363fdb5d2fb6d0720e5d96ba982d45,20,17.566985
SBV2-ALL92-G234-C03,1,6,unknown,b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,22,34.450394
SBV2-ALL92-G234-C03,2,6,unknown,b64e01bee5a220d5302ee0587bc8f4e8131300e3004be391a56756e217e4df89,22,34.450394
SBV2-ALL92-G234-C03,3,11,unknown,abaa4defaed5609e203a02f7b2dabab4ea363fdb5d2fb6d0720e5d96ba982d45,20,17.566985
SBV2-ALL92-G234-C04,1,7,experiment,8a7965a97c3a0a3c6bad79c7e83274d728263360f965bb9644baca8e4d2dfbbc,30,16.83588
SBV2-ALL92-G234-C04,2,3,unknown,b8d3fbd50bfe29982ad4ab43a5f3770786ae5df6a4cfcde2e5a68c320b6643bc,17,16.811976
SBV2-ALL92-G234-C04,3,15,unknown,435be2e9f32e751757a949d1cc7235550d124009d84ac25edf7b604a7cfe29c3,5,16.772441
SBV2-ALL92-G248-C01,1,1,unknown,5174e3448cdbd72619b46493be166e29c5bedc589a6d196ae9c8b292d0fb14c9,16,62.887144
SBV2-ALL92-G248-C01,2,1,unknown,981a2bf1d3e29412aa57f4bf52f90e7b66b715c68cb9463a5ea41a8836ebcbab,18,59.681101
SBV2-ALL92-G248-C01,3,4,method,2234bc5b7165096c67ec5b370e4129145adb737a1bf55e29517ba49dd299689b,18,34.27953
SBV2-ALL92-G248-C02,1,1,unknown,5174e3448cdbd72619b46493be166e29c5bedc589a6d196ae9c8b292d0fb14c9,16,69.983272
SBV2-ALL92-G248-C02,2,1,unknown,981a2bf1d3e29412aa57f4bf52f90e7b66b715c68cb9463a5ea41a8836ebcbab,18,66.415462
SBV2-ALL92-G248-C02,3,4,method,2234bc5b7165096c67ec5b370e4129145adb737a1bf55e29517ba49dd299689b,18,34.27953
SBV2-ALL92-G248-C03,1,4,unknown,6ef98a493547d8aa6fae03379ce4e925e708c411fe73ef917e91ea62bd0fb034,9,28.929309
SBV2-ALL92-G248-C03,2,4,unknown,54cec02d46e183646f807017d5fe537a5ab76b5525ac8cf33a7f7dd0a1d22442,20,24.297712
SBV2-ALL92-G248-C03,3,1,unknown,5174e3448cdbd72619b46493be166e29c5bedc589a6d196ae9c8b292d0fb14c9,16,22.367604
SBV2-ALL92-G248-C04,1,1,unknown,5174e3448cdbd72619b46493be166e29c5bedc589a6d196ae9c8b292d0fb14c9,16,62.887144
SBV2-ALL92-G248-C04,2,1,unknown,981a2bf1d3e29412aa57f4bf52f90e7b66b715c68cb9463a5ea41a8836ebcbab,18,59.681101
SBV2-ALL92-G248-C04,3,4,method,2234bc5b7165096c67ec5b370e4129145adb737a1bf55e29517ba49dd299689b,18,34.27953
SBV2-ALL92-G251-C01,1,8,result,a311cd66e7c45d37afde3e8693cc20531133de80736d5b2218c73139e6cd12c0,40,45.714791
SBV2-ALL92-G251-C01,2,8,unknown,d1cc82ceb8d6edc4f44d2a74da696a3f1731f85a93302ba4de794d6fe0467ef0,39,45.714791
SBV2-ALL92-G251-C01,3,8,unknown,da678e4c9e4fa1343382cda453f20e558636388355b4da84a7577ae86f85e99c,24,30.270789
SBV2-ALL92-G251-C02,1,8,result,a311cd66e7c45d37afde3e8693cc20531133de80736d5b2218c73139e6cd12c0,40,50.600256
SBV2-ALL92-G251-C02,2,8,unknown,d1cc82ceb8d6edc4f44d2a74da696a3f1731f85a93302ba4de794d6fe0467ef0,39,50.600256
SBV2-ALL92-G251-C02,3,8,unknown,da678e4c9e4fa1343382cda453f20e558636388355b4da84a7577ae86f85e99c,24,30.270789
SBV2-ALL92-G251-C03,1,8,result,a311cd66e7c45d37afde3e8693cc20531133de80736d5b2218c73139e6cd12c0,40,45.714791
SBV2-ALL92-G251-C03,2,8,unknown,d1cc82ceb8d6edc4f44d2a74da696a3f1731f85a93302ba4de794d6fe0467ef0,39,45.714791
SBV2-ALL92-G251-C03,3,8,unknown,da678e4c9e4fa1343382cda453f20e558636388355b4da84a7577ae86f85e99c,24,30.270789
SBV2-ALL92-G251-C04,1,8,result,a311cd66e7c45d37afde3e8693cc20531133de80736d5b2218c73139e6cd12c0,40,45.714791
SBV2-ALL92-G251-C04,2,8,unknown,d1cc82ceb8d6edc4f44d2a74da696a3f1731f85a93302ba4de794d6fe0467ef0,39,45.714791
SBV2-ALL92-G251-C04,3,8,unknown,da678e4c9e4fa1343382cda453f20e558636388355b4da84a7577ae86f85e99c,24,30.270789
SBV2-ALL92-G252-C01,1,12,unknown,c979bc5286a147651c28bd687db149475253df705142b11a8cf136c2159cbaf8,27,44.9949
SBV2-ALL92-G252-C01,2,12,method,954c35cb8aaa68aa124bd32f590ffbd5d7a92a0dfd9e564334ebd37e77ea2951,28,43.954187
SBV2-ALL92-G252-C01,3,1,abstract,78e6897d969dd0471e9d7dc09fb67106f3a4885d3f3124f6010d565e9470a7d3,24,19.843884
SBV2-ALL92-G252-C02,1,12,unknown,c979bc5286a147651c28bd687db149475253df705142b11a8cf136c2159cbaf8,27,44.9949
SBV2-ALL92-G252-C02,2,12,method,954c35cb8aaa68aa124bd32f590ffbd5d7a92a0dfd9e564334ebd37e77ea2951,28,43.954187
SBV2-ALL92-G252-C02,3,1,abstract,78e6897d969dd0471e9d7dc09fb67106f3a4885d3f3124f6010d565e9470a7d3,24,19.843884
SBV2-ALL92-G252-C03,1,12,unknown,c979bc5286a147651c28bd687db149475253df705142b11a8cf136c2159cbaf8,27,50.302509
SBV2-ALL92-G252-C03,2,12,method,954c35cb8aaa68aa124bd32f590ffbd5d7a92a0dfd9e564334ebd37e77ea2951,28,49.136113
SBV2-ALL92-G252-C03,3,1,abstract,78e6897d969dd0471e9d7dc09fb67106f3a4885d3f3124f6010d565e9470a7d3,24,19.843884
SBV2-ALL92-G252-C04,1,12,unknown,c979bc5286a147651c28bd687db149475253df705142b11a8cf136c2159cbaf8,27,40.12287
SBV2-ALL92-G252-C04,2,12,method,954c35cb8aaa68aa124bd32f590ffbd5d7a92a0dfd9e564334ebd37e77ea2951,28,39.197525
SBV2-ALL92-G252-C04,3,1,abstract,78e6897d969dd0471e9d7dc09fb67106f3a4885d3f3124f6010d565e9470a7d3,24,19.843884
SBV2-ALL92-G253-C01,1,4,figure,c0a123676c27cdb012cadc09cfc73ec190893e809d9dacc35fec7ed5436e8c5f,38,56.236953
SBV2-ALL92-G253-C01,2,3,unknown,2d6ee92902e3db454388452ed654c41230bdd7905de983bc15ffb76ad90a660f,35,18.866813
SBV2-ALL92-G253-C01,3,11,unknown,63ad2c06bbcf991fe1ee43122cc68ecffe116c4ae5f26768f56acfeb2d5eae05,38,15.878244
SBV2-ALL92-G253-C02,1,4,figure,c0a123676c27cdb012cadc09cfc73ec190893e809d9dacc35fec7ed5436e8c5f,38,56.236953
SBV2-ALL92-G253-C02,2,3,unknown,2d6ee92902e3db454388452ed654c41230bdd7905de983bc15ffb76ad90a660f,35,18.866813
SBV2-ALL92-G253-C02,3,11,unknown,63ad2c06bbcf991fe1ee43122cc68ecffe116c4ae5f26768f56acfeb2d5eae05,38,15.878244
SBV2-ALL92-G253-C03,1,4,figure,c0a123676c27cdb012cadc09cfc73ec190893e809d9dacc35fec7ed5436e8c5f,38,56.236953
SBV2-ALL92-G253-C03,2,3,unknown,2d6ee92902e3db454388452ed654c41230bdd7905de983bc15ffb76ad90a660f,35,18.866813
SBV2-ALL92-G253-C03,3,11,unknown,63ad2c06bbcf991fe1ee43122cc68ecffe116c4ae5f26768f56acfeb2d5eae05,38,15.878244
SBV2-ALL92-G253-C04,1,4,figure,c0a123676c27cdb012cadc09cfc73ec190893e809d9dacc35fec7ed5436e8c5f,38,41.619092
SBV2-ALL92-G253-C04,2,11,unknown,63ad2c06bbcf991fe1ee43122cc68ecffe116c4ae5f26768f56acfeb2d5eae05,38,15.878244
SBV2-ALL92-G253-C04,3,22,unknown,faf3a4b19b16fda08fe2e41d97e601559bd1f046213f9bd23f72c537dfb34673,26,14.827142
SBV2-ALL92-G254-C01,1,1,unknown,edf92dc7f282ad502e05dbd104d66c61750ec65fb4753e875a9e132415cf1258,17,55.413225
SBV2-ALL92-G254-C01,2,7,conclusion,9f675791bfab50dd5a988ab516394c5eaba8af4df6abdb6676f445c90d6808e5,17,23.858087
SBV2-ALL92-G254-C01,3,11,unknown,e68bebb1086e034ef5ea5f52528fced629ce091112e43484800fcb29a5773c19,13,19.282505
SBV2-ALL92-G254-C02,1,1,unknown,edf92dc7f282ad502e05dbd104d66c61750ec65fb4753e875a9e132415cf1258,17,50.091079
SBV2-ALL92-G254-C02,2,7,conclusion,9f675791bfab50dd5a988ab516394c5eaba8af4df6abdb6676f445c90d6808e5,17,23.858087
SBV2-ALL92-G254-C02,3,11,unknown,e68bebb1086e034ef5ea5f52528fced629ce091112e43484800fcb29a5773c19,13,19.282505
SBV2-ALL92-G254-C03,1,1,unknown,edf92dc7f282ad502e05dbd104d66c61750ec65fb4753e875a9e132415cf1258,17,50.091079
SBV2-ALL92-G254-C03,2,7,conclusion,9f675791bfab50dd5a988ab516394c5eaba8af4df6abdb6676f445c90d6808e5,17,23.858087
SBV2-ALL92-G254-C03,3,11,unknown,e68bebb1086e034ef5ea5f52528fced629ce091112e43484800fcb29a5773c19,13,19.282505
SBV2-ALL92-G254-C04,1,1,unknown,edf92dc7f282ad502e05dbd104d66c61750ec65fb4753e875a9e132415cf1258,17,55.413225
SBV2-ALL92-G254-C04,2,7,conclusion,9f675791bfab50dd5a988ab516394c5eaba8af4df6abdb6676f445c90d6808e5,17,23.858087
SBV2-ALL92-G254-C04,3,11,unknown,e68bebb1086e034ef5ea5f52528fced629ce091112e43484800fcb29a5773c19,13,19.282505
SBV2-ALL92-G255-C01,1,1,unknown,46b186166e58fc91678a34170478a902e4917ec372a7064322b9996168acbb3d,15,61.507105
SBV2-ALL92-G255-C01,2,7,unknown,c6c9fe8c8c1b19af9ed61ba574374133185fae167e5830d5e37348580aa8b651,26,26.08267
SBV2-ALL92-G255-C01,3,7,unknown,c6c9fe8c8c1b19af9ed61ba574374133185fae167e5830d5e37348580aa8b651,26,26.08267
SBV2-ALL92-G255-C02,1,1,unknown,46b186166e58fc91678a34170478a902e4917ec372a7064322b9996168acbb3d,15,61.507105
SBV2-ALL92-G255-C02,2,7,unknown,c6c9fe8c8c1b19af9ed61ba574374133185fae167e5830d5e37348580aa8b651,26,26.08267
SBV2-ALL92-G255-C02,3,7,unknown,c6c9fe8c8c1b19af9ed61ba574374133185fae167e5830d5e37348580aa8b651,26,26.08267
SBV2-ALL92-G255-C03,1,1,unknown,46b186166e58fc91678a34170478a902e4917ec372a7064322b9996168acbb3d,15,45.736348
SBV2-ALL92-G255-C03,2,7,unknown,ae20ae22181d8c1e4e5f8f5d8759151ec731953d487bc3583f60981a25a59f38,8,19.798177
SBV2-ALL92-G255-C03,3,7,unknown,c6c9fe8c8c1b19af9ed61ba574374133185fae167e5830d5e37348580aa8b651,26,18.28316
SBV2-ALL92-G255-C04,1,1,unknown,46b186166e58fc91678a34170478a902e4917ec372a7064322b9996168acbb3d,15,51.829913
SBV2-ALL92-G255-C04,2,7,unknown,ae20ae22181d8c1e4e5f8f5d8759151ec731953d487bc3583f60981a25a59f38,8,19.798177
SBV2-ALL92-G255-C04,3,7,unknown,a7508e404902f9d80a6f52f4b8631eed2b345b9a80a4e851a8d5165088e74ac3,31,19.264107
SBV2-ALL92-G256-C01,1,9,unknown,02692370896833905ea5235a991c454c9693dea2252cd8e39f21501ccbe9c3e3,25,48.971049
SBV2-ALL92-G256-C01,2,10,unknown,55431e622c378c88039cbf1d7024ad7f2d0b448b7a7c245601a4f5135b191ae9,23,20.02324
SBV2-ALL92-G256-C01,3,8,unknown,6b39682617f12440b02e74b3f8ace68d1aa78c680f7efff6ed78da88bf5cbb3d,21,16.897407
SBV2-ALL92-G256-C02,1,9,unknown,02692370896833905ea5235a991c454c9693dea2252cd8e39f21501ccbe9c3e3,25,48.971049
SBV2-ALL92-G256-C02,2,10,unknown,55431e622c378c88039cbf1d7024ad7f2d0b448b7a7c245601a4f5135b191ae9,23,20.02324
SBV2-ALL92-G256-C02,3,8,unknown,6b39682617f12440b02e74b3f8ace68d1aa78c680f7efff6ed78da88bf5cbb3d,21,16.897407
SBV2-ALL92-G256-C03,1,9,unknown,02692370896833905ea5235a991c454c9693dea2252cd8e39f21501ccbe9c3e3,25,38.14601
SBV2-ALL92-G256-C03,2,3,unknown,1d84e8ca436b7dfef4927090676214cc49673a02c3a3406bef417d4cc68e68ac,22,15.196791
SBV2-ALL92-G256-C03,3,6,unknown,2acf8fee1a0a7c5f991ea7787dc9955910199f0b6ed7491083180a1b21205aca,29,14.909947
SBV2-ALL92-G256-C04,1,9,unknown,02692370896833905ea5235a991c454c9693dea2252cd8e39f21501ccbe9c3e3,25,44.80109
SBV2-ALL92-G256-C04,2,8,unknown,6b39682617f12440b02e74b3f8ace68d1aa78c680f7efff6ed78da88bf5cbb3d,21,16.897407
SBV2-ALL92-G256-C04,3,10,unknown,55431e622c378c88039cbf1d7024ad7f2d0b448b7a7c245601a4f5135b191ae9,23,15.629273
SBV2-ALL92-G257-C01,1,4,unknown,5f67346c881895567ddb29e0571e9404a224507e878354584768494d31c1250c,27,50.568573
SBV2-ALL92-G257-C01,2,4,unknown,8f0831488ce1feb6466b6c6fa6e2822d07ff0d063b0dd75ca09c2475ea35656b,5,14.500088
SBV2-ALL92-G257-C01,3,7,unknown,5251afabf1c6dd696721bb31d1629f7468cefa0426c86dc67d83e1a62cc7cafe,17,14.429392
SBV2-ALL92-G257-C02,1,4,unknown,5f67346c881895567ddb29e0571e9404a224507e878354584768494d31c1250c,27,55.68417
SBV2-ALL92-G257-C02,2,8,result,eb0c61de491cd5a12c959be2d30ae2ae34f1333c42c39bb1d1aa9aab2760f60a,24,17.861604
SBV2-ALL92-G257-C02,3,1,unknown,fcc3d5b2ba74d2bb01e95e634a77270efc382e895e972563b9b95512f8764702,22,17.183366
SBV2-ALL92-G257-C03,1,4,unknown,5f67346c881895567ddb29e0571e9404a224507e878354584768494d31c1250c,27,43.660303
SBV2-ALL92-G257-C03,2,4,unknown,8f0831488ce1feb6466b6c6fa6e2822d07ff0d063b0dd75ca09c2475ea35656b,5,14.500088
SBV2-ALL92-G257-C03,3,2,unknown,d11f8b053b71a7f5dcafa08b5ea01d69b4e027eb1a3b103adb3e0ab4f4961094,30,14.455208
SBV2-ALL92-G257-C04,1,4,unknown,5f67346c881895567ddb29e0571e9404a224507e878354584768494d31c1250c,27,34.320128
SBV2-ALL92-G257-C04,2,1,unknown,00fc18400bdd5104459aa713757ca6e4803b135bb5b812d18f312d5f4ec2a5b0,11,16.111594
SBV2-ALL92-G257-C04,3,5,unknown,6f2bcc6a81dab35728aaf1a4b64c8a66f4e01cf372ec4da83c04ad1cb3536bfc,9,14.986018
SBV2-ALL92-G259-C01,1,1,abstract,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,64.897946
SBV2-ALL92-G259-C01,2,1,unknown,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,64.897946
SBV2-ALL92-G259-C01,3,10,unknown,33fa54bb10defd0be8c937796a5d411ecdf95cd0e6c0f32f930fd25a6fdec6a0,25,32.486508
SBV2-ALL92-G259-C02,1,1,abstract,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,59.420612
SBV2-ALL92-G259-C02,2,1,unknown,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,59.420612
SBV2-ALL92-G259-C02,3,10,unknown,33fa54bb10defd0be8c937796a5d411ecdf95cd0e6c0f32f930fd25a6fdec6a0,25,32.486508
SBV2-ALL92-G259-C03,1,1,abstract,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,64.897946
SBV2-ALL92-G259-C03,2,1,unknown,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,64.897946
SBV2-ALL92-G259-C03,3,10,unknown,33fa54bb10defd0be8c937796a5d411ecdf95cd0e6c0f32f930fd25a6fdec6a0,25,32.486508
SBV2-ALL92-G259-C04,1,1,abstract,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,59.801127
SBV2-ALL92-G259-C04,2,1,unknown,05b4aa7c08fea2a0f9f51e527b6c2c254eb45f7fcf0054fe888495f772a58df3,28,59.801127
SBV2-ALL92-G259-C04,3,10,unknown,33fa54bb10defd0be8c937796a5d411ecdf95cd0e6c0f32f930fd25a6fdec6a0,25,27.035992
SBV2-ALL92-G261-C01,1,1,abstract,f49d16ae1de110b32ad1970f322ed0fc26e46f7d35aff152897ae3dde3263680,24,58.797651
SBV2-ALL92-G261-C01,2,2,unknown,db5ff008350b83df89defbcc742cff313a5573ceada39246d281709f3c32cf51,14,34.069883
SBV2-ALL92-G261-C01,3,6,unknown,8d90f3a046502acd0c01b5e68ffffe73b4b05a5962ada1ef556f6287d244fd58,21,19.920696
SBV2-ALL92-G261-C02,1,1,abstract,f49d16ae1de110b32ad1970f322ed0fc26e46f7d35aff152897ae3dde3263680,24,54.174381
SBV2-ALL92-G261-C02,2,2,unknown,db5ff008350b83df89defbcc742cff313a5573ceada39246d281709f3c32cf51,14,34.069883
SBV2-ALL92-G261-C02,3,6,unknown,8d90f3a046502acd0c01b5e68ffffe73b4b05a5962ada1ef556f6287d244fd58,21,19.920696
SBV2-ALL92-G261-C03,1,1,abstract,f49d16ae1de110b32ad1970f322ed0fc26e46f7d35aff152897ae3dde3263680,24,51.402931
SBV2-ALL92-G261-C03,2,2,unknown,db5ff008350b83df89defbcc742cff313a5573ceada39246d281709f3c32cf51,14,30.524535
SBV2-ALL92-G261-C03,3,6,unknown,8d90f3a046502acd0c01b5e68ffffe73b4b05a5962ada1ef556f6287d244fd58,21,19.920696
SBV2-ALL92-G261-C04,1,1,abstract,f49d16ae1de110b32ad1970f322ed0fc26e46f7d35aff152897ae3dde3263680,24,46.796904
SBV2-ALL92-G261-C04,2,2,unknown,db5ff008350b83df89defbcc742cff313a5573ceada39246d281709f3c32cf51,14,46.639243
SBV2-ALL92-G261-C04,3,12,unknown,8f687fc9a42f3470040ce42e34109c48e25940cdf6c0bf2ecbcbda0c232c5c73,19,19.722684
SBV2-ALL92-G264-C01,1,2,unknown,43dd3c234313498d643bc1e3535f0c989ff7afdd3bce38aede06a17659b32c46,40,36.943125
SBV2-ALL92-G264-C01,2,4,unknown,6f0e13a9e079e95a61977f1824bb4ea9b71b9e8dc27d86d2f1b8e690b2273327,13,25.033037
SBV2-ALL92-G264-C01,3,2,unknown,3728e7dae1e6211d860895a9d6455d3e8570c67ee05f4c1505a96d4312fbf8ae,18,22.581709
SBV2-ALL92-G264-C02,1,2,unknown,43dd3c234313498d643bc1e3535f0c989ff7afdd3bce38aede06a17659b32c46,40,33.427044
SBV2-ALL92-G264-C02,2,4,unknown,6f0e13a9e079e95a61977f1824bb4ea9b71b9e8dc27d86d2f1b8e690b2273327,13,25.033037
SBV2-ALL92-G264-C02,3,2,unknown,3728e7dae1e6211d860895a9d6455d3e8570c67ee05f4c1505a96d4312fbf8ae,18,22.581709
SBV2-ALL92-G264-C03,1,4,unknown,6f0e13a9e079e95a61977f1824bb4ea9b71b9e8dc27d86d2f1b8e690b2273327,13,30.349114
SBV2-ALL92-G264-C03,2,2,unknown,43dd3c234313498d643bc1e3535f0c989ff7afdd3bce38aede06a17659b32c46,40,29.594303
SBV2-ALL92-G264-C03,3,11,experiment,d46c06b80fbd87dc1ccad893b37777a616e35f50b2792137ee3623cd29ee23ac,6,23.053088
SBV2-ALL92-G264-C04,1,2,unknown,43dd3c234313498d643bc1e3535f0c989ff7afdd3bce38aede06a17659b32c46,40,36.943125
SBV2-ALL92-G264-C04,2,4,unknown,6f0e13a9e079e95a61977f1824bb4ea9b71b9e8dc27d86d2f1b8e690b2273327,13,25.033037
SBV2-ALL92-G264-C04,3,2,unknown,3728e7dae1e6211d860895a9d6455d3e8570c67ee05f4c1505a96d4312fbf8ae,18,22.581709
SBV2-ALL92-G266-C01,1,14,unknown,9a0296caa0f95c35fdf563185d796927cfd46d3568c58415a03f491634f58701,35,45.648094
SBV2-ALL92-G266-C01,2,14,unknown,286030c44b372d6a76645437b98a7294629f4d4708489f1b646c6746d50e12d5,37,43.583988
SBV2-ALL92-G266-C01,3,6,unknown,fd24f743c690a968577a4a5db06e946ba6cd9a3882c49f1ba9eb9a5ee035c941,25,13.085036
SBV2-ALL92-G266-C02,1,14,unknown,9a0296caa0f95c35fdf563185d796927cfd46d3568c58415a03f491634f58701,35,45.648094
SBV2-ALL92-G266-C02,2,14,unknown,286030c44b372d6a76645437b98a7294629f4d4708489f1b646c6746d50e12d5,37,43.583988
SBV2-ALL92-G266-C02,3,6,unknown,fd24f743c690a968577a4a5db06e946ba6cd9a3882c49f1ba9eb9a5ee035c941,25,13.085036
SBV2-ALL92-G266-C03,1,14,unknown,9a0296caa0f95c35fdf563185d796927cfd46d3568c58415a03f491634f58701,35,36.240588
SBV2-ALL92-G266-C03,2,14,unknown,286030c44b372d6a76645437b98a7294629f4d4708489f1b646c6746d50e12d5,37,34.601869
SBV2-ALL92-G266-C03,3,6,unknown,fd24f743c690a968577a4a5db06e946ba6cd9a3882c49f1ba9eb9a5ee035c941,25,13.085036
SBV2-ALL92-G266-C04,1,14,unknown,9a0296caa0f95c35fdf563185d796927cfd46d3568c58415a03f491634f58701,35,36.941546
SBV2-ALL92-G266-C04,2,14,unknown,286030c44b372d6a76645437b98a7294629f4d4708489f1b646c6746d50e12d5,37,35.271131
SBV2-ALL92-G266-C04,3,8,unknown,b0fea072f5a3b64943568a6404a283518d31b15ce7e7ed1d7f6f3e042944dfb1,12,17.336162
SBV2-ALL92-G271-C01,1,20,unknown,8068ed882eea1fd05799cfefdc913dd1dd53b6b85ee36fb1f3a1af1ab142eccf,28,48.205385
SBV2-ALL92-G271-C01,2,22,unknown,dfb34bd414e08d194e1c0ee3e556cb6aa2ed9a69861a87edfafd48bf5f3d2df5,20,31.107831
SBV2-ALL92-G271-C01,3,20,table,a17558da98b582b98a52ad36a818af2f4508609415f9a83b150fbbc404469828,39,18.57999
SBV2-ALL92-G271-C02,1,20,unknown,8068ed882eea1fd05799cfefdc913dd1dd53b6b85ee36fb1f3a1af1ab142eccf,28,42.568271
SBV2-ALL92-G271-C02,2,22,unknown,dfb34bd414e08d194e1c0ee3e556cb6aa2ed9a69861a87edfafd48bf5f3d2df5,20,26.817532
SBV2-ALL92-G271-C02,3,20,table,a17558da98b582b98a52ad36a818af2f4508609415f9a83b150fbbc404469828,39,18.57999
SBV2-ALL92-G271-C03,1,20,unknown,8068ed882eea1fd05799cfefdc913dd1dd53b6b85ee36fb1f3a1af1ab142eccf,28,36.931156
SBV2-ALL92-G271-C03,2,22,unknown,dfb34bd414e08d194e1c0ee3e556cb6aa2ed9a69861a87edfafd48bf5f3d2df5,20,22.527232
SBV2-ALL92-G271-C03,3,20,table,a17558da98b582b98a52ad36a818af2f4508609415f9a83b150fbbc404469828,39,18.57999
SBV2-ALL92-G271-C04,1,20,unknown,8068ed882eea1fd05799cfefdc913dd1dd53b6b85ee36fb1f3a1af1ab142eccf,28,40.93341
SBV2-ALL92-G271-C04,2,22,unknown,dfb34bd414e08d194e1c0ee3e556cb6aa2ed9a69861a87edfafd48bf5f3d2df5,20,31.107831
SBV2-ALL92-G271-C04,3,7,unknown,f77165180053e6cb5e9d97f13a7d24fb27df4f9db684fc08b02cd9a50b9c9c01,33,18.928707
SBV2-ALL92-G272-C01,1,4,unknown,dac3799aba5f34d1f022e6fa7a04f763d6bda070295ac72c01a30425eec44c98,37,34.429036
SBV2-ALL92-G272-C01,2,4,unknown,dac3799aba5f34d1f022e6fa7a04f763d6bda070295ac72c01a30425eec44c98,37,34.429036
SBV2-ALL92-G272-C01,3,4,unknown,830f574b2df5351e8ff1ca2a61a3b0f469b98a434f62ea3aa5a159c39ffadbb9,11,28.156641
SBV2-ALL92-G272-C02,1,4,unknown,8276e7449fdcca837d52cc179a13a0d3df92d966400b77632b1a696f692cff3a,21,26.375267
SBV2-ALL92-G272-C02,2,4,unknown,8276e7449fdcca837d52cc179a13a0d3df92d966400b77632b1a696f692cff3a,21,26.375267
