candidate_id,target_candidate_group_id,span_id,source_id,domain,title,url,arxiv_id,pdf_filename,page_number,source_location,evidence_type,evidence_text,evidence_text_sha256,candidate_label_guess,issue_binary_label_guess,escalation_binary_label_guess,contradiction_binary_label_guess,claim_text,claim_text_sha256,claim_generation_status,claim_generation_policy,annotation_status,human_audited,final_label,gold_label,source_trace_complete,generation_notes
SBV2-ALL92-G164-C01,SBV2-ALL92-G164,MARL-016-S2,MARL-016,robotics,Can Context Bridge the Reality Gap?,https://arxiv.org/abs/2511.04249,2511.04249,pdfs/MARL-016__2511.04249.pdf,5,pdf_page_5,metric_result,"The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.",f7465bc2a8a37c8880477c1a3313641440eed326e30a6a137b421f2a3db287e9,supported,no_issue,non_escalation,not_contradiction,"The results show context-conditioned agents often outperform context-agnostic agents, especially when performance depends strongly on environment dynamics changes.",515d9af0be8531293ae49c8ba916fb74a18c61061f092907a15e195d5abccd00,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G164-C02,SBV2-ALL92-G164,MARL-016-S2,MARL-016,robotics,Can Context Bridge the Reality Gap?,https://arxiv.org/abs/2511.04249,2511.04249,pdfs/MARL-016__2511.04249.pdf,5,pdf_page_5,metric_result,"The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.",f7465bc2a8a37c8880477c1a3313641440eed326e30a6a137b421f2a3db287e9,mild_scope_overclaim,issue,escalation,not_contradiction,"The results show context-conditioned agents often outperform context-agnostic agents, especially when performance depends strongly on environment dynamics and sensor noise.",efbc3f4c1f0c651409b2a24f878d40accd9891faca8eb7872ff4c98c339f56b1,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G164-C03,SBV2-ALL92-G164,MARL-016-S2,MARL-016,robotics,Can Context Bridge the Reality Gap?,https://arxiv.org/abs/2511.04249,2511.04249,pdfs/MARL-016__2511.04249.pdf,5,pdf_page_5,metric_result,"The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.",f7465bc2a8a37c8880477c1a3313641440eed326e30a6a137b421f2a3db287e9,strong_action_overclaim,issue,escalation,not_contradiction,The results show context-conditioned agents outperform context-agnostic agents in dynamics-insensitive cases as much as in dynamics-sensitive cases benchmarks.,35be039e35febd3f1a580c732b62c2a5770ec796288155875627830b971d3788,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G164-C04,SBV2-ALL92-G164,MARL-016-S2,MARL-016,robotics,Can Context Bridge the Reality Gap?,https://arxiv.org/abs/2511.04249,2511.04249,pdfs/MARL-016__2511.04249.pdf,5,pdf_page_5,metric_result,"The results show that the context-conditioned policy often significantly outperforms the context-agnostic one, especially when the task is sensitive to changes in environment dynamics, underscoring the potential benefits of incorporating context.",f7465bc2a8a37c8880477c1a3313641440eed326e30a6a137b421f2a3db287e9,contradiction_candidate,issue,non_escalation,contradiction,"The results show context-agnostic agents often outperform context-conditioned agents, especially when performance depends strongly on environment dynamics changes.",107f09bab605015cb45d304c52fb5a74afbe846e45cba3eec88edb084e6f6aab,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G166-C01,SBV2-ALL92-G166,MARL-017-S1,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,5,pdf_page_5,limitation,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.",3c331f0de4275bbd1a0e29630578cb474b1943d8947ab15a52112f1984789fd5,supported,no_issue,non_escalation,not_contradiction,The reward design sets the highest value at zero to stabilize Q-function learning and reduce degradation after successful swing-ups.,392882837510cfd5f546f1684f3f39b53aa9322c10ff3808b3401693f83f6ce1,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G166-C02,SBV2-ALL92-G166,MARL-017-S1,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,5,pdf_page_5,limitation,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.",3c331f0de4275bbd1a0e29630578cb474b1943d8947ab15a52112f1984789fd5,mild_scope_overclaim,issue,escalation,not_contradiction,The reward design sets the highest value at zero to stabilize Q-function learning and accelerate training after successful swing-ups.,c0e4417e4a01acdfd51cff8b024a44569db6e72f1471ed4d33748caf400e4b5b,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G166-C03,SBV2-ALL92-G166,MARL-017-S1,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,5,pdf_page_5,limitation,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.",3c331f0de4275bbd1a0e29630578cb474b1943d8947ab15a52112f1984789fd5,strong_action_overclaim,issue,escalation,not_contradiction,The reward design sets the highest value at zero to stabilize Q-function learning under positive and zero-valued optimal rewards.,1da6543c936093ad3a808903016eaa3a9e73e3b9d141befb57c54747423d81b6,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G166-C04,SBV2-ALL92-G166,MARL-017-S1,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,5,pdf_page_5,limitation,"Having the highest possible value of the reward function at 0 makes learning the Q-function much more stable than having an optimal value that is positive, since a successful swing-up policy does not suddenly change the Q-values of all previous states and thus prevents policy degradation after learning successful swing-ups.",3c331f0de4275bbd1a0e29630578cb474b1943d8947ab15a52112f1984789fd5,contradiction_candidate,issue,non_escalation,contradiction,The reward design sets the highest value above zero to stabilize Q-function learning and reduce degradation after successful swing-ups.,229162c594f7b74d77f502d9d09e1f09158b4ed76eb5045a1d594f0995d8559f,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G167-C01,SBV2-ALL92-G167,MARL-017-S2,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,1,pdf_page_1,deployment_boundary,In order to get a clear understanding of their individual strengths and weaknesses and their applicability in real world robotic scenarios is it important to benchmark and compare their performances not only in a simulation but also on real hard- ware.,5127ca15512d3e5769930a7f7def6ce1eff5b73652ea48094d3cbe885e947b23,supported,no_issue,non_escalation,not_contradiction,The RealAIGym paper argues algorithm comparison benefits from benchmarking performance in both simulation and physical hardware experiments together.,dfe62b3d770f87f48a22d9cb275592ae325dcf03a226b0fd2151f452ee81dab9,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G167-C02,SBV2-ALL92-G167,MARL-017-S2,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,1,pdf_page_1,deployment_boundary,In order to get a clear understanding of their individual strengths and weaknesses and their applicability in real world robotic scenarios is it important to benchmark and compare their performances not only in a simulation but also on real hard- ware.,5127ca15512d3e5769930a7f7def6ce1eff5b73652ea48094d3cbe885e947b23,mild_scope_overclaim,issue,escalation,not_contradiction,"The RealAIGym paper argues algorithm comparison benefits from benchmarking performance in simulation, visual transfer tests, and physical hardware experiments together.",72010c82de03490836b5cc5867ac1fc80ee9dc5519d4f6a7a7ce9508dc92ac0a,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G167-C03,SBV2-ALL92-G167,MARL-017-S2,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,1,pdf_page_1,deployment_boundary,In order to get a clear understanding of their individual strengths and weaknesses and their applicability in real world robotic scenarios is it important to benchmark and compare their performances not only in a simulation but also on real hard- ware.,5127ca15512d3e5769930a7f7def6ce1eff5b73652ea48094d3cbe885e947b23,strong_action_overclaim,issue,escalation,not_contradiction,The RealAIGym paper argues algorithm comparison proves reliable control after benchmarking performance in simulation and physical hardware experiments together.,76c702b420c643f8f6d27e13f41f97c7a7efb28a7ce09db6785e7b592b460032,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G167-C04,SBV2-ALL92-G167,MARL-017-S2,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,1,pdf_page_1,deployment_boundary,In order to get a clear understanding of their individual strengths and weaknesses and their applicability in real world robotic scenarios is it important to benchmark and compare their performances not only in a simulation but also on real hard- ware.,5127ca15512d3e5769930a7f7def6ce1eff5b73652ea48094d3cbe885e947b23,contradiction_candidate,issue,non_escalation,contradiction,The RealAIGym paper argues algorithm comparison benefits from benchmarking performance in simulation rather than physical hardware experiments together.,f41e23faef8b826aba8ebb40143e6c4a0952f6c5ef39ce4f9b60ae69125dcd73,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G168-C01,SBV2-ALL92-G168,MARL-017-S3,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,4,pdf_page_4,comparison,"The core algorithm used is Soft Actor-Critic (SAC) [18], a state-of-the-art RL method designed for continuous action spaces.",009c369e16e62a82d234718c20125e0fc22866acb9dae40951db78db11f71f5b,supported,no_issue,non_escalation,not_contradiction,"The RealAIGym implementation relies on Soft Actor-Critic, an RL method designed for continuous action spaces, as its core algorithm.",e3f85547775a029477304038b1e2d77f057ded5d4b4bb1c5b72af08c8cfde750,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G168-C02,SBV2-ALL92-G168,MARL-017-S3,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,4,pdf_page_4,comparison,"The core algorithm used is Soft Actor-Critic (SAC) [18], a state-of-the-art RL method designed for continuous action spaces.",009c369e16e62a82d234718c20125e0fc22866acb9dae40951db78db11f71f5b,mild_scope_overclaim,issue,escalation,not_contradiction,"The RealAIGym implementation relies on Soft Actor-Critic, an RL method designed for continuous and discrete action spaces, as its core algorithm.",f1ecbdca1f18bef4e6b97aeeace4283a6db76691ca4416ee0382f04bd81ad83b,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G168-C03,SBV2-ALL92-G168,MARL-017-S3,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,4,pdf_page_4,comparison,"The core algorithm used is Soft Actor-Critic (SAC) [18], a state-of-the-art RL method designed for continuous action spaces.",009c369e16e62a82d234718c20125e0fc22866acb9dae40951db78db11f71f5b,strong_action_overclaim,issue,escalation,not_contradiction,The RealAIGym implementation relies on Soft Actor-Critic as the central benchmark architecture for continuous action spaces and evaluation design.,3a351da4a3f3c851372b5c871a466f1b11da6185cb8a4a067065531d75e1ae1e,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G168-C04,SBV2-ALL92-G168,MARL-017-S3,MARL-017,robotics,RealAIGym AI Olympics RL Benchmark,https://arxiv.org/abs/2503.15290,2503.1529,pdfs/MARL-017__2503.15290.pdf,4,pdf_page_4,comparison,"The core algorithm used is Soft Actor-Critic (SAC) [18], a state-of-the-art RL method designed for continuous action spaces.",009c369e16e62a82d234718c20125e0fc22866acb9dae40951db78db11f71f5b,contradiction_candidate,issue,non_escalation,contradiction,The RealAIGym implementation relies on PPO rather than Soft Actor-Critic as its core algorithm for continuous action spaces.,52ce4dddc29aa4c53450958fc0d1ba6ac0530c0aa10c8e52604ac8ad6c2248ee,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G169-C01,SBV2-ALL92-G169,MARL-018-S1,MARL-018,robotics,GRaD-Nav++ Drone Navigation with Gaussian Radiance Fields,https://arxiv.org/abs/2506.14009,2506.14009,pdfs/MARL-018__2506.14009.pdf,3,pdf_page_3,experiment_setup,Multi-task generalization: We train our VLA policy on a set of two-stage tasks within a single environment to promote generalization and zero-shot transfer to untrained tasks.,927c64ea4084f866b6d95d59de4f2b2bf9d56fa8bb1efbab8c06ca95ebb5cf6e,supported,no_issue,non_escalation,not_contradiction,The GRaD-Nav++ method trains a VLA agent on two-stage tasks in one environment to support zero-shot transfer generalization.,0e6fcbfca297a13802177d4b49dd20aeb8e8824d4646124591153ebe46427e55,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
SBV2-ALL92-G169-C02,SBV2-ALL92-G169,MARL-018-S1,MARL-018,robotics,GRaD-Nav++ Drone Navigation with Gaussian Radiance Fields,https://arxiv.org/abs/2506.14009,2506.14009,pdfs/MARL-018__2506.14009.pdf,3,pdf_page_3,experiment_setup,Multi-task generalization: We train our VLA policy on a set of two-stage tasks within a single environment to promote generalization and zero-shot transfer to untrained tasks.,927c64ea4084f866b6d95d59de4f2b2bf9d56fa8bb1efbab8c06ca95ebb5cf6e,mild_scope_overclaim,issue,escalation,not_contradiction,The GRaD-Nav++ method trains a VLA agent on two-stage tasks in one environment to support zero-shot transfer and multi-room navigation.,966d4ed23dafb91082b9c74b9e58b53052c8954cc87567ef846949435892ff48,success,four_label_balanced_candidate_generation,ai_preannotated,False,,,True,balanced variants; source checked
