candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G135-C03,The microgrid RL literature limitation concerns BESS modeling that leaves out thermal and aging behavior in prior approaches.,"[RANK=1][PDF=DT-012][PAGE=2] the development of safer, more robust strategies. In [12], authors employ the Deep Deterministic Policy Gradient (DDPG) algorithm to tackle the mixed-integer linear programming of energy dispatch. Such a work considers multiple generation sources with the dual objective of satisfying power flow constraints and minimizing operational costs. In [13], authors employ the Proximal Policy Optimization (PPO) algorithm to solve the optimal manage- ment of an MG comprising real-world data of forecasted g",strong_action_overclaim,bm25_top1,DT-012,DT-012_p2_c2,1,2,True
SBV2-ALL92-G135-C04,"The microgrid RL literature reports detailed BESS modeling of thermal, aging, and electrical behavior in surveyed prior approaches.","[RANK=1][PDF=DT-012][PAGE=2] the development of safer, more robust strategies. In [12], authors employ the Deep Deterministic Policy Gradient (DDPG) algorithm to tackle the mixed-integer linear programming of energy dispatch. Such a work considers multiple generation sources with the dual objective of satisfying power flow constraints and minimizing operational costs. In [13], authors employ the Proximal Policy Optimization (PPO) algorithm to solve the optimal manage- ment of an MG comprising real-world data of forecasted g",contradiction_candidate,bm25_top1,DT-012,DT-012_p2_c2,1,2,True
SBV2-ALL92-G140-C01,The 6G twin framework reported 37% lower 95th-percentile latency and 30% lower energy consumption than prior literature baselines.,"[RANK=1][PDF=DT-014][PAGE=5] 400MB of information from the Twin Layer. We compare the performance of the proposed method with Partial [11] and REWIRE [13] methods from the current literature. As given in Fig. 3, we note that the proposed method performs more stable than the other methods for 1-service and 3-service smart city scenarios. Namely, during the discovery and data exchange operations, 95th percentile latency does not degrade too much with the proposed method. We show the degradations with the two- sided errors in ",supported,bm25_top1,DT-014,DT-014_p5_c3,1,5,False
SBV2-ALL92-G140-C02,The 6G twin framework reported 37% lower 95th-percentile latency and 30% lower energy consumption than prior literature benchmarks.,"[RANK=1][PDF=DT-014][PAGE=5] 400MB of information from the Twin Layer. We compare the performance of the proposed method with Partial [11] and REWIRE [13] methods from the current literature. As given in Fig. 3, we note that the proposed method performs more stable than the other methods for 1-service and 3-service smart city scenarios. Namely, during the discovery and data exchange operations, 95th percentile latency does not degrade too much with the proposed method. We show the degradations with the two- sided errors in ",mild_scope_overclaim,bm25_top1,DT-014,DT-014_p5_c3,1,5,False
SBV2-ALL92-G140-C03,The 6G twin framework reported 60% lower 95th-percentile latency and 50% lower energy consumption than prior literature baselines.,"[RANK=1][PDF=DT-014][PAGE=5] 400MB of information from the Twin Layer. We compare the performance of the proposed method with Partial [11] and REWIRE [13] methods from the current literature. As given in Fig. 3, we note that the proposed method performs more stable than the other methods for 1-service and 3-service smart city scenarios. Namely, during the discovery and data exchange operations, 95th percentile latency does not degrade too much with the proposed method. We show the degradations with the two- sided errors in ",strong_action_overclaim,bm25_top1,DT-014,DT-014_p5_c3,1,5,False
SBV2-ALL92-G140-C04,The 6G twin framework reported higher 95th-percentile latency and higher energy consumption than prior literature baselines in simulations.,"[RANK=1][PDF=DT-014][PAGE=5] 400MB of information from the Twin Layer. We compare the performance of the proposed method with Partial [11] and REWIRE [13] methods from the current literature. As given in Fig. 3, we note that the proposed method performs more stable than the other methods for 1-service and 3-service smart city scenarios. Namely, during the discovery and data exchange operations, 95th percentile latency does not degrade too much with the proposed method. We show the degradations with the two- sided errors in ",contradiction_candidate,bm25_top1,DT-014,DT-014_p5_c3,1,5,False
SBV2-ALL92-G141-C01,The 6G IoT study states that low-latency service requirements become more challenging under the stated resource limitation condition.,"[RANK=1][PDF=DT-014][PAGE=1] Accepted by 2025 IEEE Global Communications Conference (GLOBECOM), © 2025 IEEE Digital Twin-Guided Energy Management over Real-Time Pub/Sub Protocol in 6G Smart Cities Kubra Duran∗, Lal Verda Cakir∗†, Sana Ullah Jan∗, Kerem Gursu† and Berk Canberk∗ ∗School of Computing, Engineering and The Built Environment, Edinburgh Napier University, UK †BTS Group, Istanbul, Turkey Emails: {kubra.duran, lal.cakir, s.jan, b.canberk}@napier.ac.uk, kerem.gursu@btsgrp.com Abstract—Although the emergence of 6G IoT",supported,bm25_top1,DT-014,DT-014_p1_c0,1,1,True
SBV2-ALL92-G141-C02,The 6G IoT study states that low-latency service requirements and energy efficiency become more challenging under the stated resource limitation.,"[RANK=1][PDF=DT-014][PAGE=1] Accepted by 2025 IEEE Global Communications Conference (GLOBECOM), © 2025 IEEE Digital Twin-Guided Energy Management over Real-Time Pub/Sub Protocol in 6G Smart Cities Kubra Duran∗, Lal Verda Cakir∗†, Sana Ullah Jan∗, Kerem Gursu† and Berk Canberk∗ ∗School of Computing, Engineering and The Built Environment, Edinburgh Napier University, UK †BTS Group, Istanbul, Turkey Emails: {kubra.duran, lal.cakir, s.jan, b.canberk}@napier.ac.uk, kerem.gursu@btsgrp.com Abstract—Although the emergence of 6G IoT",mild_scope_overclaim,bm25_top1,DT-014,DT-014_p1_c0,1,1,True
SBV2-ALL92-G141-C03,The 6G IoT study states that low-latency service requirements become infeasible under the stated resource limitation condition for smart cities.,"[RANK=1][PDF=DT-014][PAGE=1] Accepted by 2025 IEEE Global Communications Conference (GLOBECOM), © 2025 IEEE Digital Twin-Guided Energy Management over Real-Time Pub/Sub Protocol in 6G Smart Cities Kubra Duran∗, Lal Verda Cakir∗†, Sana Ullah Jan∗, Kerem Gursu† and Berk Canberk∗ ∗School of Computing, Engineering and The Built Environment, Edinburgh Napier University, UK †BTS Group, Istanbul, Turkey Emails: {kubra.duran, lal.cakir, s.jan, b.canberk}@napier.ac.uk, kerem.gursu@btsgrp.com Abstract—Although the emergence of 6G IoT",strong_action_overclaim,bm25_top1,DT-014,DT-014_p1_c0,1,1,True
SBV2-ALL92-G141-C04,The 6G IoT study states that low-latency service requirements become easier under the stated resource limitation condition for smart cities.,"[RANK=1][PDF=DT-014][PAGE=1] Accepted by 2025 IEEE Global Communications Conference (GLOBECOM), © 2025 IEEE Digital Twin-Guided Energy Management over Real-Time Pub/Sub Protocol in 6G Smart Cities Kubra Duran∗, Lal Verda Cakir∗†, Sana Ullah Jan∗, Kerem Gursu† and Berk Canberk∗ ∗School of Computing, Engineering and The Built Environment, Edinburgh Napier University, UK †BTS Group, Istanbul, Turkey Emails: {kubra.duran, lal.cakir, s.jan, b.canberk}@napier.ac.uk, kerem.gursu@btsgrp.com Abstract—Although the emergence of 6G IoT",contradiction_candidate,bm25_top1,DT-014,DT-014_p1_c0,1,1,True
SBV2-ALL92-G144-C01,Traditional passive safety analysis methods face serious limitations in data-scarce and evolving environments because they rely on historical crash data.,"[RANK=1][PDF=DT-015][PAGE=1] Z. Li, D. Lord, Y. Zhou are associated with the Zachry Department of Civil and Environmental Engineering, Texas A&M University, College Station, TX, 77840, USA. K. Wu is jointly affiliated with the Department of Landscape Archi- tecture and Urban Planning, and the Zachry Department of Civil and Environmental Engineering, Texas A&M University, College Station, TX, 77840, USA. offers revolutionary potential in this area, providing virtual replicas of physical environments that facilitate comprehen",supported,bm25_top1,DT-015,DT-015_p1_c2,1,1,True
SBV2-ALL92-G144-C02,Traditional passive safety analysis methods face serious limitations in data-scarce and evolving environments because they rely on historical crash data and early-warning measures.,"[RANK=1][PDF=DT-015][PAGE=1] Z. Li, D. Lord, Y. Zhou are associated with the Zachry Department of Civil and Environmental Engineering, Texas A&M University, College Station, TX, 77840, USA. K. Wu is jointly affiliated with the Department of Landscape Archi- tecture and Urban Planning, and the Zachry Department of Civil and Environmental Engineering, Texas A&M University, College Station, TX, 77840, USA. offers revolutionary potential in this area, providing virtual replicas of physical environments that facilitate comprehen",mild_scope_overclaim,bm25_top1,DT-015,DT-015_p1_c2,1,1,True
SBV2-ALL92-G144-C03,Traditional passive safety analysis methods face serious limitations for evaluating emerging mobility systems under data-scarce and evolving environments because historical crash records provide a narrow retrospective basis.,"[RANK=1][PDF=DT-015][PAGE=1] Z. Li, D. Lord, Y. Zhou are associated with the Zachry Department of Civil and Environmental Engineering, Texas A&M University, College Station, TX, 77840, USA. K. Wu is jointly affiliated with the Department of Landscape Archi- tecture and Urban Planning, and the Zachry Department of Civil and Environmental Engineering, Texas A&M University, College Station, TX, 77840, USA. offers revolutionary potential in this area, providing virtual replicas of physical environments that facilitate comprehen",strong_action_overclaim,bm25_top1,DT-015,DT-015_p1_c2,1,1,True
