candidate_id,target_candidate_group_id,selector,selected_evidence,selected_source_unit_id,selected_chunk_id,selected_rank,selected_page_number,selector_score,n_words,source_type,selection_reason,selected_evidence_sha256
SBV2-ALL92-G180-C01,SBV2-ALL92-G180,best_sentence_top1_overlap,HyperMARL-IPPO 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Base reward (% of max) (a) Base reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 20 Coord reward (% of max) (b) Coordination reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Total reward (% of max) (c) Total reward Figure 15: Extended MARL ablation on hard ALEM.,,MARL-002_p26_c0,1,26,0.159091,73,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,82fae08fcc2b33fc9db39660ddfd5a5fa6031f51764dc701c6531efcf0866515
SBV2-ALL92-G180-C02,SBV2-ALL92-G180,best_sentence_top1_overlap,HyperMARL-IPPO 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Base reward (% of max) (a) Base reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 20 Coord reward (% of max) (b) Coordination reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Total reward (% of max) (c) Total reward Figure 15: Extended MARL ablation on hard ALEM.,,MARL-002_p26_c0,1,26,0.159091,73,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,82fae08fcc2b33fc9db39660ddfd5a5fa6031f51764dc701c6531efcf0866515
SBV2-ALL92-G180-C03,SBV2-ALL92-G180,best_sentence_top1_overlap,HyperMARL-IPPO 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Base reward (% of max) (a) Base reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 20 Coord reward (% of max) (b) Coordination reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Total reward (% of max) (c) Total reward Figure 15: Extended MARL ablation on hard ALEM.,,MARL-002_p26_c0,1,26,0.166667,73,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,82fae08fcc2b33fc9db39660ddfd5a5fa6031f51764dc701c6531efcf0866515
SBV2-ALL92-G180-C04,SBV2-ALL92-G180,best_sentence_top1_overlap,HyperMARL-IPPO 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Base reward (% of max) (a) Base reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 20 Coord reward (% of max) (b) Coordination reward 0 500 1000 1500 2000 2500 3000 Timestep (M) 0 5 10 15 Total reward (% of max) (c) Total reward Figure 15: Extended MARL ablation on hard ALEM.,,MARL-002_p26_c0,1,26,0.159091,73,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,82fae08fcc2b33fc9db39660ddfd5a5fa6031f51764dc701c6531efcf0866515
SBV2-ALL92-G185-C01,SBV2-ALL92-G185,best_sentence_top1_overlap,"Reinforcement learning (RL) offers a promising approach, but its industrial",,MARL-004_p1_c0,1,1,0.25,10,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,ba00ecbc5bf5e2c315d94641b7651723711a20f5a796b7b3294c2fbb83f28f78
SBV2-ALL92-G185-C02,SBV2-ALL92-G185,best_sentence_top1_overlap,"Reinforcement learning (RL) offers a promising approach, but its industrial",,MARL-004_p1_c0,1,1,0.166667,10,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,ba00ecbc5bf5e2c315d94641b7651723711a20f5a796b7b3294c2fbb83f28f78
SBV2-ALL92-G185-C03,SBV2-ALL92-G185,best_sentence_top1_overlap,"Reinforcement learning (RL) offers a promising approach, but its industrial",,MARL-004_p1_c0,1,1,0.25,10,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,ba00ecbc5bf5e2c315d94641b7651723711a20f5a796b7b3294c2fbb83f28f78
SBV2-ALL92-G185-C04,SBV2-ALL92-G185,best_sentence_top1_overlap,"Reinforcement learning (RL) offers a promising approach, but its industrial",,MARL-004_p1_c0,1,1,0.166667,10,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,ba00ecbc5bf5e2c315d94641b7651723711a20f5a796b7b3294c2fbb83f28f78
SBV2-ALL92-G186-C01,SBV2-ALL92-G186,best_sentence_top1_overlap,Autonomous control of multi-stage industrial processes requires both local specialization and global coordination.,,MARL-004_p1_c0,1,1,0.153846,13,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,d87e737c24dd5c56c0e585766c1a64f27dcf0a662f38d13d9ffeb618186fa9bb
SBV2-ALL92-G186-C02,SBV2-ALL92-G186,best_sentence_top1_overlap,Autonomous control of multi-stage industrial processes requires both local specialization and global coordination.,,MARL-004_p1_c0,1,1,0.153846,13,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,d87e737c24dd5c56c0e585766c1a64f27dcf0a662f38d13d9ffeb618186fa9bb
SBV2-ALL92-G186-C03,SBV2-ALL92-G186,best_sentence_top1_overlap,Autonomous control of multi-stage industrial processes requires both local specialization and global coordination.,,MARL-004_p1_c0,1,1,0.142857,13,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,d87e737c24dd5c56c0e585766c1a64f27dcf0a662f38d13d9ffeb618186fa9bb
SBV2-ALL92-G186-C04,SBV2-ALL92-G186,best_sentence_top1_overlap,Autonomous control of multi-stage industrial processes requires both local specialization and global coordination.,,MARL-004_p1_c0,1,1,0.148148,13,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,d87e737c24dd5c56c0e585766c1a64f27dcf0a662f38d13d9ffeb618186fa9bb
SBV2-ALL92-G187-C01,SBV2-ALL92-G187,best_sentence_top1_overlap,"MEAL enables the study of forgetting, transfer, network plasticity, curriculum learning, and partner adaptation in cooperative multi-agent settings.",,MARL-005_p1_c3,1,1,0.129032,18,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,427f52b4fb8c6d31996f0a69a510fb5a8e9f649372ab04bf6f8dfbf4c9bae112
SBV2-ALL92-G187-C02,SBV2-ALL92-G187,best_sentence_top1_overlap,"MEAL enables the study of forgetting, transfer, network plasticity, curriculum learning, and partner adaptation in cooperative multi-agent settings.",,MARL-005_p1_c3,1,1,0.129032,18,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,427f52b4fb8c6d31996f0a69a510fb5a8e9f649372ab04bf6f8dfbf4c9bae112
SBV2-ALL92-G187-C03,SBV2-ALL92-G187,best_sentence_top1_overlap,Continual Partner Adaptation MEAL enables the generation of diverse partner po,,MARL-005_p29_c2,1,29,0.08,11,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,bb793bffcd4eef894f97027b37de2aa0b0f61c4dbc088845b2a23ac46997ee65
SBV2-ALL92-G187-C04,SBV2-ALL92-G187,best_sentence_top1_overlap,"MEAL enables the study of forgetting, transfer, network plasticity, curriculum learning, and partner adaptation in cooperative multi-agent settings.",,MARL-005_p1_c3,1,1,0.129032,18,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,427f52b4fb8c6d31996f0a69a510fb5a8e9f649372ab04bf6f8dfbf4c9bae112
SBV2-ALL92-G190-C01,SBV2-ALL92-G190,best_sentence_top1_overlap,"In conclusion, our contribution can be summarized as fol- lows: • We introduce Tool-RoCo, an LLM-based multi-agent benchmark for long-term multi-robot cooperation tasks, which contains four cooperation paradigms. Unlike exist- ing tool usage benchmarks, Tool-RoCo first conceptual- izes agents as tools and a",,MARL-006_p2_c2,1,2,0.217391,43,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,6d1764945196ca1f202d99ce49981e25c31eb441358d68876861b6a02b27d371
SBV2-ALL92-G190-C02,SBV2-ALL92-G190,best_sentence_top1_overlap,"These metrics offer insights into how LLM agents autonomously initiate, manage, and adapt collaboration, thereby offering a more comprehensive evaluation of emergent cooperation and self- organization in multi-agent systems. In the fol",,MARL-006_p5_c3,1,5,0.102564,32,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,4992e610d81b0b67f357baa6235285405d748f9f813011682c6fccf10eca9bd4
SBV2-ALL92-G190-C03,SBV2-ALL92-G190,best_sentence_top1_overlap,"Tool-RoCo: An Agent-as-Tool Self-organization Large Language Model Benchmark in Multi-robot Cooperation Ke Zhang1*, Xiaoning Zhao1, Ce Zheng2, Jiahong Ning2, Dandan Zhu3, Wenqi Zhang4, Chen Sun4, Toshiharu Sugawara1 1Dept.",,MARL-006_p1_c0,1,1,0.139535,28,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,aa2b935a3f4e89bb601fbd9c29f10033e4e39c9f9a9d6ff2bce8f32a474a9eb8
SBV2-ALL92-G190-C04,SBV2-ALL92-G190,best_sentence_top1_overlap,"This hierarchical paradigm provides a system- atic assessment of LLM-based agent autonomy and coordi- nation, offering a comprehensive benchmark for long-term cooperative tasks.",,MARL-006_p2_c2,1,2,0.181818,23,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,25a7e458c34aa962b33829fc02d88ef17babf93c1d4c3be82b239af1977216a7
SBV2-ALL92-G193-C01,SBV2-ALL92-G193,best_sentence_top1_overlap,"It is multi-principal if two or more distinct, independent principals have at least one agent each, and no one principal has authority over the others’ agents.",,MARL-007_p3_c1,1,3,0.142857,26,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,d088d92ab6a12698f24a5cde8defa2f94bd61cfe43e14b507046975955ac21b5
SBV2-ALL92-G193-C02,SBV2-ALL92-G193,best_sentence_top1_overlap,"It is multi-principal if two or more distinct, independent principals have at least one agent each, and no one principal has authority over the others’ agents.",,MARL-007_p3_c1,1,3,0.137931,26,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,d088d92ab6a12698f24a5cde8defa2f94bd61cfe43e14b507046975955ac21b5
SBV2-ALL92-G193-C03,SBV2-ALL92-G193,best_sentence_top1_overlap,"It is multi-principal if two or more distinct, independent principals have at least one agent each, and no one principal has authority over the others’ agents.",,MARL-007_p3_c1,1,3,0.133333,26,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,d088d92ab6a12698f24a5cde8defa2f94bd61cfe43e14b507046975955ac21b5
SBV2-ALL92-G193-C04,SBV2-ALL92-G193,best_sentence_top1_overlap,"It is multi-principal if two or more distinct, independent principals have at least one agent each, and no one principal has authority over the others’ agents.",,MARL-007_p3_c1,1,3,0.285714,26,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,d088d92ab6a12698f24a5cde8defa2f94bd61cfe43e14b507046975955ac21b5
SBV2-ALL92-G196-C01,SBV2-ALL92-G196,best_sentence_top1_overlap,"the shared reward method, HIS can enhance the agent’s abil- ity to perceive its own behavior through a hybrid assignment mechanism.",,MARL-008_p6_c0,1,6,0.125,21,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,f0ea26e5a6fea4c79995ff190253106d0ddebb909c1bc96405f58132f14ed01b
SBV2-ALL92-G196-C02,SBV2-ALL92-G196,best_sentence_top1_overlap,"(2) In contrast to the local reward method, HIS exhibits significa",,MARL-008_p6_c0,1,6,0.1,11,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,e73fa03c6484d2a0dc41bcb359fc2df0cba9474508f178d93a8c4448c19108c0
SBV2-ALL92-G196-C03,SBV2-ALL92-G196,best_sentence_top1_overlap,"(2) In contrast to the local reward method, HIS exhibits significa",,MARL-008_p6_c0,1,6,0.095238,11,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,e73fa03c6484d2a0dc41bcb359fc2df0cba9474508f178d93a8c4448c19108c0
SBV2-ALL92-G196-C04,SBV2-ALL92-G196,best_sentence_top1_overlap,"the shared reward method, HIS can enhance the agent’s abil- ity to perceive its own behavior through a hybrid assignment mechanism.",,MARL-008_p6_c0,1,6,0.133333,21,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,f0ea26e5a6fea4c79995ff190253106d0ddebb909c1bc96405f58132f14ed01b
SBV2-ALL92-G197-C01,SBV2-ALL92-G197,best_sentence_top1_overlap,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling i",,MARL-008_p1_c1,1,1,0.347826,11,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,407bde8a884c5a1d64590431550bac48a313121d9bd50e14b061f65beb027a95
SBV2-ALL92-G197-C02,SBV2-ALL92-G197,best_sentence_top1_overlap,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling i",,MARL-008_p1_c1,1,1,0.333333,11,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,407bde8a884c5a1d64590431550bac48a313121d9bd50e14b061f65beb027a95
SBV2-ALL92-G197-C03,SBV2-ALL92-G197,best_sentence_top1_overlap,"These methods tend to blur the individual contributions of agents to the global reward, which results in less efficient learning and subop- timal policy development.",,MARL-008_p14_c2,1,14,0.133333,25,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,c8f57ae694287e05f8c5f5dd3fa174ccf2429afdaa55a240d0adc16f3b2e3a0f
SBV2-ALL92-G197-C04,SBV2-ALL92-G197,best_sentence_top1_overlap,"Experimental results demonstrate that HIS outperforms state-of-the-art methods, particularly excelling i",,MARL-008_p1_c1,1,1,0.347826,11,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,407bde8a884c5a1d64590431550bac48a313121d9bd50e14b061f65beb027a95
SBV2-ALL92-G198-C01,SBV2-ALL92-G198,best_sentence_top1_overlap,"However, tra- ditional credit assignment schemes in MARL cannot re- liably cap",,MARL-008_p1_c0,1,1,0.285714,12,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,0f2f43dd0eb02644b2b5aea778f72101d6a94ffb05da99480b5e6b067de47027
SBV2-ALL92-G198-C02,SBV2-ALL92-G198,best_sentence_top1_overlap,"However, tra- ditional credit assignment schemes in MARL cannot re- liably cap",,MARL-008_p1_c0,1,1,0.285714,12,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,0f2f43dd0eb02644b2b5aea778f72101d6a94ffb05da99480b5e6b067de47027
SBV2-ALL92-G198-C03,SBV2-ALL92-G198,best_sentence_top1_overlap,"However, tra- ditional credit assignment schemes in MARL cannot re- liably cap",,MARL-008_p1_c0,1,1,0.296296,12,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,0f2f43dd0eb02644b2b5aea778f72101d6a94ffb05da99480b5e6b067de47027
SBV2-ALL92-G198-C04,SBV2-ALL92-G198,best_sentence_top1_overlap,"However, tra- ditional credit assignment schemes in MARL cannot re- liably cap",,MARL-008_p1_c0,1,1,0.285714,12,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,0f2f43dd0eb02644b2b5aea778f72101d6a94ffb05da99480b5e6b067de47027
SBV2-ALL92-G205-C01,SBV2-ALL92-G205,best_sentence_top1_overlap,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",,MARL-011_p4_c2,1,4,0.4375,27,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,67d378b25083fac92df2e2c6b19bafdaa2f144a35edc091c49a91617507d366e
SBV2-ALL92-G205-C02,SBV2-ALL92-G205,best_sentence_top1_overlap,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",,MARL-011_p4_c2,1,4,0.4375,27,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,67d378b25083fac92df2e2c6b19bafdaa2f144a35edc091c49a91617507d366e
SBV2-ALL92-G205-C03,SBV2-ALL92-G205,best_sentence_top1_overlap,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",,MARL-011_p4_c2,1,4,0.258065,27,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,67d378b25083fac92df2e2c6b19bafdaa2f144a35edc091c49a91617507d366e
SBV2-ALL92-G205-C04,SBV2-ALL92-G205,best_sentence_top1_overlap,"To allow for integration with the large ecosystem libraries and RL research practices developed in Python, we implement an interface between the simulator and the Python wi",,MARL-011_p4_c2,1,4,0.129032,27,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,67d378b25083fac92df2e2c6b19bafdaa2f144a35edc091c49a91617507d366e
SBV2-ALL92-G213-C01,SBV2-ALL92-G213,best_sentence_top1_overlap,"utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024).",,MARL-013_p2_c3,1,2,0.08,15,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,f10b9a4fef23bb53e3eac6fe7e6b897676b78e52e16d4d0b581f9d2f9ed29653
SBV2-ALL92-G213-C02,SBV2-ALL92-G213,best_sentence_top1_overlap,"utility func- tions, multiple rewards settings, and the associated policies (Assos, Dagan, and Daskalakis 2024).",,MARL-013_p2_c3,1,2,0.083333,15,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,f10b9a4fef23bb53e3eac6fe7e6b897676b78e52e16d4d0b581f9d2f9ed29653
SBV2-ALL92-G213-C03,SBV2-ALL92-G213,best_sentence_top1_overlap,"In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints.",,MARL-013_p1_c1,1,1,0.181818,29,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,28d97219e505420a6ae94b453abeccf6ec1ec79621069a32c3ff0cbcca46c78f
SBV2-ALL92-G213-C04,SBV2-ALL92-G213,best_sentence_top1_overlap,"In this paper, we first theoretically prove that direct access to, or structured modeling of, global utility functions is necessary for the Bayesian Nash Equilibrium under decentralised execution constraints.",,MARL-013_p1_c1,1,1,0.193548,29,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,28d97219e505420a6ae94b453abeccf6ec1ec79621069a32c3ff0cbcca46c78f
SBV2-ALL92-G214-C01,SBV2-ALL92-G214,best_sentence_top1_overlap,"detailed aspects of ABMs. • Auto-Generated Tasks (200): Diverse, programmatically created problems to enable large-scale development, fine- tuning, and experimentation.",,POL-001_p1_c3,1,1,0.0,20,best_sentence_top1,highest overlap_f1*length_penalty sentence from rank=1 chunk,6f086cff54f0e7ac4c6ad9a9448b8415a53d9b4bb3e734fc20494f9ce0e856b2
