candidate_id,target_candidate_group_id,source_id,domain,evidence_type,label,claim_text,claim_only_pred,evidence_only_pred,claim_evidence_pred,claim_only_correct,evidence_only_correct,claim_evidence_correct,leakage_category
SBV2-ALL92-G168-C02,SBV2-ALL92-G168,MARL-017,robotics,comparison,mild_scope_overclaim,"The RealAIGym implementation relies on Soft Actor-Critic, an RL method designed for continuous and discrete action spaces, as its core algorithm.",strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G168-C03,SBV2-ALL92-G168,MARL-017,robotics,comparison,strong_action_overclaim,The RealAIGym implementation relies on Soft Actor-Critic as the central benchmark architecture for continuous action spaces and evaluation design.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G168-C04,SBV2-ALL92-G168,MARL-017,robotics,comparison,contradiction_candidate,The RealAIGym implementation relies on PPO rather than Soft Actor-Critic as its core algorithm for continuous action spaces.,strong_action_overclaim,contradiction_candidate,strong_action_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G169-C01,SBV2-ALL92-G169,MARL-018,robotics,experiment_setup,supported,The GRaD-Nav++ method trains a VLA agent on two-stage tasks in one environment to support zero-shot transfer generalization.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G169-C02,SBV2-ALL92-G169,MARL-018,robotics,experiment_setup,mild_scope_overclaim,The GRaD-Nav++ method trains a VLA agent on two-stage tasks in one environment to support zero-shot transfer and multi-room navigation.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G169-C03,SBV2-ALL92-G169,MARL-018,robotics,experiment_setup,strong_action_overclaim,The GRaD-Nav++ method trains a VLA agent on two-stage tasks in many environments to support zero-shot transfer and generalization.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G169-C04,SBV2-ALL92-G169,MARL-018,robotics,experiment_setup,contradiction_candidate,The GRaD-Nav++ method trains a VLA agent on single-stage tasks in one environment and reports no zero-shot transfer.,contradiction_candidate,contradiction_candidate,mild_scope_overclaim,True,True,False,D_claim_only_better
SBV2-ALL92-G170-C01,SBV2-ALL92-G170,MARL-018,robotics,metric_result,supported,"In simulation, GRaD-Nav++ reports success rates of 83% on trained tasks and 75% on unseen tasks during evaluation.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G170-C02,SBV2-ALL92-G170,MARL-018,robotics,metric_result,mild_scope_overclaim,"In simulation, GRaD-Nav++ reports success rates of 83% on trained tasks and 75% on unseen multi-stage tasks during evaluation.",contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G170-C03,SBV2-ALL92-G170,MARL-018,robotics,metric_result,strong_action_overclaim,"In simulation, GRaD-Nav++ reports success rates above 90% on trained tasks and 75% on unseen tasks during evaluation.",supported,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G170-C04,SBV2-ALL92-G170,MARL-018,robotics,metric_result,contradiction_candidate,"In simulation, GRaD-Nav++ reports success rates of 75% on trained tasks and 83% on unseen tasks during evaluation.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G172-C01,SBV2-ALL92-G172,MARL-019,robotics,experiment_setup,supported,"The study evaluated its approach through PX4 and ArduPilot simulation testing, agent performance analysis, and feedback collection from sUAS developers.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G172-C02,SBV2-ALL92-G172,MARL-019,robotics,experiment_setup,mild_scope_overclaim,"The study evaluated its approach through PX4 and ArduPilot simulation testing, agent performance analysis, and structured feedback collection from multiple sUAS developers.",contradiction_candidate,contradiction_candidate,mild_scope_overclaim,False,False,True,B_evidence_gain
SBV2-ALL92-G172-C03,SBV2-ALL92-G172,MARL-019,robotics,experiment_setup,strong_action_overclaim,"The study evaluated its approach through PX4, ArduPilot, and hardware flight testing, agent performance analysis, and feedback collection from sUAS developers.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G172-C04,SBV2-ALL92-G172,MARL-019,robotics,experiment_setup,contradiction_candidate,"The study evaluated its approach through field trials rather than PX4 or ArduPilot simulation testing, agent performance analysis, and developer feedback.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G175-C01,SBV2-ALL92-G175,MARL-001,marl,experiment_setup,supported,"The Craftax-Coop evaluation compares MAPPO with IPPO, which trains agents independently, and PQN, a parallel-environment Q-learning algorithm method.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G175-C02,SBV2-ALL92-G175,MARL-001,marl,experiment_setup,mild_scope_overclaim,"The Craftax-Coop evaluation compares MAPPO with IPPO, which trains agents independently, and PQN, a recurrent value-based Q-learning algorithm.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G175-C03,SBV2-ALL92-G175,MARL-001,marl,experiment_setup,strong_action_overclaim,"The Craftax-Coop evaluation compares MAPPO with IPPO, PQN, and QMIX while treating each method as a parallel-environment Q-learning algorithm.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G175-C04,SBV2-ALL92-G175,MARL-001,marl,experiment_setup,contradiction_candidate,The Craftax-Coop evaluation compares MAPPO with PPO-RNN and SAC rather than IPPO or PQN as companion algorithms in the comparison.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G176-C01,SBV2-ALL92-G176,MARL-001,marl,metric_result,supported,The Craftax-MA training results are compared with PPO-RNN final reward on Craftax-1B as a reported reference point baseline.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G176-C02,SBV2-ALL92-G176,MARL-001,marl,metric_result,mild_scope_overclaim,The Craftax-MA training results are compared with PPO-RNN final reward on Craftax-1B and Craftax-Coop as reported reference points.,contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G176-C03,SBV2-ALL92-G176,MARL-001,marl,metric_result,strong_action_overclaim,The Craftax-MA training results are compared with PPO-RNN final reward and reported as matching Craftax-1B performance levels directly.,strong_action_overclaim,contradiction_candidate,contradiction_candidate,True,False,False,D_claim_only_better
SBV2-ALL92-G176-C04,SBV2-ALL92-G176,MARL-001,marl,metric_result,contradiction_candidate,The Craftax-MA training results are compared with MAPPO final reward on Craftax-Coop rather than PPO-RNN on Craftax-1B as reference.,contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G178-C01,SBV2-ALL92-G178,MARL-002,marl,experiment_setup,supported,"The ALEM evaluation tests thirteen modern LLMs zero-shot in homogeneous teams, with trained MARL agents as reference points for comparison.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G178-C02,SBV2-ALL92-G178,MARL-002,marl,experiment_setup,mild_scope_overclaim,"The ALEM evaluation tests thirteen modern LLMs zero-shot in homogeneous and mixed teams, with trained MARL agents as reference points.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G178-C03,SBV2-ALL92-G178,MARL-002,marl,experiment_setup,strong_action_overclaim,The ALEM evaluation trains thirteen modern LLMs with MARL agents in homogeneous teams before comparing them as reference points directly.,mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G178-C04,SBV2-ALL92-G178,MARL-002,marl,experiment_setup,contradiction_candidate,"The ALEM evaluation tests trained MARL agents zero-shot in homogeneous teams, with modern LLMs serving as reference points for comparison.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G179-C01,SBV2-ALL92-G179,MARL-002,marl,metric_result,supported,"In the hardest coordination case, Gemini 3.1-Pro-High approaches billion-step MARL agents, while GPT 5.4-High shows lower coordination reward.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G179-C02,SBV2-ALL92-G179,MARL-002,marl,metric_result,mild_scope_overclaim,"In the hardest coordination case, Gemini 3.1-Pro-High approaches billion-step MARL agents, while GPT 5.4-High shows comparable coordination reward.",mild_scope_overclaim,contradiction_candidate,contradiction_candidate,True,False,False,D_claim_only_better
SBV2-ALL92-G179-C03,SBV2-ALL92-G179,MARL-002,marl,metric_result,strong_action_overclaim,"In the hardest coordination case, Gemini 3.1-Pro-High and GPT 5.4-High both match billion-step MARL coordination reward levels reported.",contradiction_candidate,contradiction_candidate,contradiction_candidate,False,False,False,C_both_wrong
SBV2-ALL92-G179-C04,SBV2-ALL92-G179,MARL-002,marl,metric_result,contradiction_candidate,"In the hardest coordination case, GPT 5.4-High approaches billion-step MARL agents, while Gemini 3.1-Pro-High shows lower coordination reward.",contradiction_candidate,contradiction_candidate,contradiction_candidate,True,True,True,A_claim_only_correct
SBV2-ALL92-G180-C01,SBV2-ALL92-G180,MARL-002,marl,limitation,supported,"Extended ALEM training shows unsaturated performance, with coordination and total reward improving late while total reward stays below the maximum score.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G180-C02,SBV2-ALL92-G180,MARL-002,marl,limitation,mild_scope_overclaim,"Extended ALEM training shows near-saturated performance, with coordination and total reward improving late while total reward stays below the maximum score.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,True,False,True,A_claim_only_correct
SBV2-ALL92-G180-C03,SBV2-ALL92-G180,MARL-002,marl,limitation,strong_action_overclaim,"Extended ALEM training shows saturated performance, with coordination and total reward reaching the maximum score by the late phase.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,False,False,C_both_wrong
SBV2-ALL92-G180-C04,SBV2-ALL92-G180,MARL-002,marl,limitation,contradiction_candidate,"Extended ALEM training shows flat performance, with coordination and total reward staying unchanged late while total reward reaches the maximum score.",mild_scope_overclaim,contradiction_candidate,mild_scope_overclaim,False,True,False,C_both_wrong
SBV2-ALL92-G184-C01,SBV2-ALL92-G184,MARL-004,marl,experiment_setup,supported,The recycling benchmark study evaluates modular specialized agents and a monolithic full-system agent while analyzing the impact of action masking.,contradiction_candidate,contradiction_candidate,strong_action_overclaim,False,False,False,C_both_wrong
